time,voltage
66718.0,0.195
66788.0,0.19
66798.0,0.205
66828.0,0.207
66838.0,0.204
66908.0,0.204
66918.0,0.206
66988.0,0.198
66998.0,0.212
67028.0,0.213
67039.0,0.21
67068.0,0.215
67108.0,0.213
67188.0,0.205
67228.0,0.217
67238.0,0.213
67249.0,0.227
67428.0,0.202
67438.0,0.201
67468.0,0.204
67478.0,0.222
67508.0,0.212
67518.0,0.223
67588.0,0.212
67598.0,0.222
67628.0,0.227
67638.0,0.227
67668.0,0.223
67678.0,0.236
67708.0,0.231
67718.0,0.238
67748.0,0.238
67788.0,0.229
67798.0,0.239
67828.0,0.244
67838.0,0.242
67868.0,0.249
67908.0,0.238
67948.0,0.236
67988.0,0.229
67999.0,0.243
68028.0,0.238
68108.0,0.225
68148.0,0.229
68188.0,0.218
68199.0,0.232
68228.0,0.235
68308.0,0.217
68318.0,0.224
68348.0,0.229
68468.0,0.207
68508.0,0.207
68518.0,0.213
68548.0,0.216
68558.0,0.222
68588.0,0.218
68708.0,0.205
68718.0,0.21
68748.0,0.216
68788.0,0.21
68799.0,0.221
68828.0,0.224
68838.0,0.222
68868.0,0.229
68878.0,0.233
68908.0,0.229
69108.0,0.194
69118.0,0.202
69188.0,0.197
69198.0,0.209
69228.0,0.212
69238.0,0.212
69268.0,0.221
69308.0,0.214
69318.0,0.227
69348.0,0.234
69359.0,0.228
69428.0,0.229
69438.0,0.226
69468.0,0.235
69508.0,0.231
69519.0,0.232
69548.0,0.24
69559.0,0.239
69588.0,0.236
69599.0,0.254
69628.0,0.249
69638.0,0.245
69668.0,0.257
69678.0,0.254
69708.0,0.246
69718.0,0.259
69788.0,0.241
69798.0,0.255
69868.0,0.241
69879.0,0.248
69908.0,0.243
69918.0,0.252
69948.0,0.254
69959.0,0.251
69988.0,0.248
70028.0,0.251
70039.0,0.249
70068.0,0.258
70108.0,0.245
70119.0,0.253
70148.0,0.257
70158.0,0.257
70188.0,0.25
70228.0,0.26
70239.0,0.254
70268.0,0.256
70279.0,0.26
70308.0,0.256
70318.0,0.261
70348.0,0.26
70358.0,0.258
70388.0,0.254
70399.0,0.27
70428.0,0.265
70468.0,0.258
70478.0,0.26
70548.0,0.251
70628.0,0.236
70639.0,0.234
70668.0,0.238
70748.0,0.227
70788.0,0.221
70799.0,0.229
70828.0,0.225
70838.0,0.231
70868.0,0.233
70948.0,0.224
71028.0,0.213
71039.0,0.213
71148.0,0.211
71158.0,0.209
71188.0,0.211
71198.0,0.221
71268.0,0.214
71348.0,0.209
71358.0,0.208
71388.0,0.211
71398.0,0.222
71428.0,0.218
71438.0,0.223
71468.0,0.227
71508.0,0.216
71548.0,0.229
71559.0,0.228
71588.0,0.227
71668.0,0.228
71708.0,0.216
71748.0,0.231
71788.0,0.224
71798.0,0.237
71809.0,0.233
71828.0,0.238
71838.0,0.236
71868.0,0.242
71948.0,0.238
72028.0,0.228
72038.0,0.224
72108.0,0.216
72148.0,0.225
72158.0,0.223
72188.0,0.226
72228.0,0.228
72239.0,0.225
72348.0,0.221
72358.0,0.216
72428.0,0.212
72438.0,0.213
72468.0,0.228
72478.0,0.218
72508.0,0.218
72518.0,0.237
72588.0,0.219
72628.0,0.217
72639.0,0.216
72788.0,0.201
72798.0,0.21
72828.0,0.208
72838.0,0.21
72908.0,0.198
72918.0,0.215
72948.0,0.221
72959.0,0.216
72988.0,0.222
72998.0,0.228
73068.0,0.22
73079.0,0.223
73108.0,0.228
73118.0,0.235
73188.0,0.216
73228.0,0.222
73239.0,0.228
73268.0,0.228
73308.0,0.223
73319.0,0.236
73348.0,0.235
73358.0,0.232
73388.0,0.237
73399.0,0.239
73428.0,0.232
73468.0,0.24
73509.0,0.23
73549.0,0.238
73559.0,0.232
73628.0,0.229
73668.0,0.229
73679.0,0.229
73708.0,0.229
73748.0,0.237
73758.0,0.229
73788.0,0.235
73798.0,0.24
73828.0,0.236
73908.0,0.22
73948.0,0.234
73959.0,0.227
73988.0,0.229
74028.0,0.224
74149.0,0.21
74159.0,0.211
74188.0,0.216
74198.0,0.228
74229.0,0.218
74308.0,0.208
