time,voltage
220471.0,0.272
220482.0,0.274
220511.0,0.272
220522.0,0.276
220551.0,0.273
220562.0,0.274
220592.0,0.276
220602.0,0.276
220631.0,0.265
220642.0,0.279
220711.0,0.26
220751.0,0.261
220762.0,0.259
220791.0,0.267
220802.0,0.265
220832.0,0.26
220842.0,0.27
220871.0,0.27
220882.0,0.269
220912.0,0.265
220922.0,0.275
220951.0,0.266
220962.0,0.268
221032.0,0.251
221042.0,0.262
221072.0,0.262
221082.0,0.255
221112.0,0.26
221122.0,0.268
221152.0,0.261
221162.0,0.263
221191.0,0.265
221202.0,0.262
221231.0,0.261
221271.0,0.264
221311.0,0.259
221352.0,0.254
221362.0,0.254
221391.0,0.256
221402.0,0.259
221431.0,0.254
221442.0,0.262
221471.0,0.262
221482.0,0.258
221511.0,0.256
221522.0,0.264
221591.0,0.254
221602.0,0.257
221631.0,0.248
221642.0,0.261
221671.0,0.257
221682.0,0.254
221711.0,0.254
221722.0,0.266
221751.0,0.256
221762.0,0.26
221791.0,0.262
221802.0,0.26
221831.0,0.257
221842.0,0.266
221912.0,0.249
221922.0,0.26
221951.0,0.253
221962.0,0.257
221991.0,0.262
222002.0,0.26
222032.0,0.257
222042.0,0.269
222111.0,0.252
222122.0,0.258
222151.0,0.255
222162.0,0.26
222191.0,0.262
222202.0,0.262
222212.0,0.265
222271.0,0.263
222282.0,0.257
222312.0,0.257
222351.0,0.254
222362.0,0.259
222391.0,0.265
222402.0,0.26
222431.0,0.257
222442.0,0.266
222471.0,0.265
222482.0,0.26
222511.0,0.262
222522.0,0.272
222551.0,0.26
222562.0,0.265
222591.0,0.273
222602.0,0.269
222631.0,0.262
222642.0,0.268
222671.0,0.267
222682.0,0.265
222712.0,0.267
222722.0,0.273
222752.0,0.266
222762.0,0.262
222792.0,0.272
222802.0,0.268
222832.0,0.262
222842.0,0.273
222872.0,0.271
222882.0,0.262
222911.0,0.265
222922.0,0.274
222951.0,0.265
222992.0,0.266
223002.0,0.266
223031.0,0.259
223042.0,0.268
223072.0,0.262
223082.0,0.264
223111.0,0.261
223122.0,0.273
223152.0,0.261
223162.0,0.268
223192.0,0.27
223203.0,0.269
223232.0,0.261
223242.0,0.273
223271.0,0.27
223282.0,0.264
223312.0,0.262
223322.0,0.269
223352.0,0.264
223362.0,0.268
223391.0,0.268
223432.0,0.263
223442.0,0.271
223472.0,0.269
223482.0,0.262
223511.0,0.264
223522.0,0.275
223552.0,0.261
223562.0,0.262
223591.0,0.268
223602.0,0.266
223632.0,0.266
223642.0,0.27
223671.0,0.267
223682.0,0.265
223712.0,0.268
223722.0,0.276
223751.0,0.265
223762.0,0.27
223792.0,0.268
223802.0,0.268
223832.0,0.265
223842.0,0.275
223871.0,0.273
223882.0,0.266
223911.0,0.268
223922.0,0.274
223951.0,0.27
223962.0,0.27
224032.0,0.253
224042.0,0.265
224071.0,0.26
224082.0,0.259
224112.0,0.262
224122.0,0.269
224152.0,0.256
224162.0,0.265
224192.0,0.262
224202.0,0.262
224232.0,0.257
224242.0,0.268
224271.0,0.262
224282.0,0.258
224312.0,0.263
224322.0,0.272
224352.0,0.26
224362.0,0.269
224391.0,0.265
224402.0,0.262
224431.0,0.263
224442.0,0.27
224471.0,0.265
224482.0,0.262
224511.0,0.265
224522.0,0.27
224552.0,0.262
224562.0,0.268
224591.0,0.271
224602.0,0.265
224631.0,0.263
224642.0,0.275
224671.0,0.266
224682.0,0.264
224712.0,0.268
224722.0,0.271
224752.0,0.269
224762.0,0.27
224792.0,0.271
224802.0,0.268
224832.0,0.266
224842.0,0.274
224871.0,0.268
224882.0,0.269
224912.0,0.275
224922.0,0.276
224951.0,0.266
224962.0,0.268
224992.0,0.273
225002.0,0.268
225032.0,0.266
225042.0,0.276
225071.0,0.27
225082.0,0.267
225112.0,0.27
225122.0,0.273
225152.0,0.265
225162.0,0.272
225192.0,0.275
225202.0,0.27
225232.0,0.262
225242.0,0.278
225271.0,0.268
225282.0,0.27
225312.0,0.269
225322.0,0.274
225352.0,0.265
225362.0,0.274
225392.0,0.272
225402.0,0.271
225472.0,0.258
225482.0,0.257
225512.0,0.263
225522.0,0.262
225552.0,0.257
225562.0,0.264
225592.0,0.27
225602.0,0.265
225631.0,0.262
225642.0,0.273
225671.0,0.262
225682.0,0.268
225712.0,0.27
225722.0,0.271
225752.0,0.269
225762.0,0.268
225791.0,0.27
225802.0,0.268
225832.0,0.262
225842.0,0.275
225871.0,0.268
225882.0,0.265
225912.0,0.272
225922.0,0.271
225952.0,0.262
225962.0,0.272
225991.0,0.27
226002.0,0.269
226032.0,0.262
226042.0,0.276
226072.0,0.266
226082.0,0.266
226112.0,0.267
226122.0,0.271
226152.0,0.265
226162.0,0.27
226192.0,0.268
226202.0,0.267
226232.0,0.262
226242.0,0.274
226272.0,0.266
226282.0,0.268
226312.0,0.269
226322.0,0.27
226352.0,0.262
226362.0,0.268
226391.0,0.273
226402.0,0.262
226432.0,0.265
226442.0,0.268
226471.0,0.266
226512.0,0.262
226522.0,0.265
226552.0,0.258
226562.0,0.267
226592.0,0.265
226602.0,0.263
226631.0,0.26
226642.0,0.268
226672.0,0.265
226682.0,0.261
226712.0,0.265
226752.0,0.257
226762.0,0.263
226792.0,0.26
226802.0,0.26
226832.0,0.26
226843.0,0.27
226872.0,0.262
226882.0,0.26
226911.0,0.268
226922.0,0.269
226951.0,0.26
226992.0,0.262
227002.0,0.263
227032.0,0.259
227042.0,0.271
227072.0,0.262
227082.0,0.268
227112.0,0.265
227122.0,0.272
227152.0,0.264
227162.0,0.276
227192.0,0.272
227202.0,0.27
227232.0,0.268
227242.0,0.279
227272.0,0.269
227282.0,0.271
227312.0,0.275
227322.0,0.272
227352.0,0.262
227362.0,0.274
227392.0,0.276
227402.0,0.265
227432.0,0.266
227442.0,0.278
227472.0,0.269
227482.0,0.27
227512.0,0.271
227522.0,0.271
227552.0,0.267
227562.0,0.274
227592.0,0.27
227602.0,0.268
227632.0,0.267
227642.0,0.279
227672.0,0.272
227712.0,0.269
227722.0,0.269
227752.0,0.264
227762.0,0.271
227792.0,0.27
227802.0,0.267
227832.0,0.266
227842.0,0.271
227871.0,0.265
227882.0,0.265
227912.0,0.268
227922.0,0.269
227952.0,0.262
227962.0,0.27
227992.0,0.27
228002.0,0.264
228032.0,0.267
228043.0,0.277
228072.0,0.268
228082.0,0.27
228112.0,0.274
228122.0,0.27
228152.0,0.266
228162.0,0.272
228192.0,0.274
228202.0,0.266
228232.0,0.265
228242.0,0.281
228272.0,0.265
228282.0,0.269
228312.0,0.273
228322.0,0.27
228352.0,0.268
228362.0,0.276
228391.0,0.272
228402.0,0.269
228432.0,0.265
228442.0,0.275
228472.0,0.272
228482.0,0.274
228552.0,0.257
228563.0,0.261
228592.0,0.266
228602.0,0.262
228632.0,0.259
228642.0,0.268
228672.0,0.258
228682.0,0.262
228712.0,0.268
228722.0,0.265
228752.0,0.257
228763.0,0.272
228792.0,0.27
228802.0,0.265
228832.0,0.265
228842.0,0.271
228872.0,0.269
228882.0,0.27
228912.0,0.272
228922.0,0.269
228952.0,0.262
228962.0,0.278
228992.0,0.267
229002.0,0.264
229032.0,0.269
229042.0,0.275
229072.0,0.267
229082.0,0.268
229112.0,0.27
229122.0,0.268
229152.0,0.266
229162.0,0.27
229192.0,0.268
229202.0,0.268
229272.0,0.251
229282.0,0.258
229312.0,0.26
229322.0,0.258
229352.0,0.257
229362.0,0.263
229392.0,0.26
229402.0,0.261
229432.0,0.269
229442.0,0.269
229472.0,0.263
229482.0,0.26
229512.0,0.269
229522.0,0.267
229552.0,0.258
229562.0,0.268
229592.0,0.27
229602.0,0.262
229631.0,0.269
229642.0,0.27
229672.0,0.266
229682.0,0.269
229712.0,0.272
229722.0,0.27
229752.0,0.268
229762.0,0.277
229792.0,0.274
229802.0,0.267
229832.0,0.275
229842.0,0.278
229872.0,0.271
229883.0,0.273
229912.0,0.276
229923.0,0.276
229952.0,0.269
229962.0,0.281
229992.0,0.276
230002.0,0.274
230032.0,0.276
230042.0,0.279
230072.0,0.273
230082.0,0.278
230152.0,0.257
230162.0,0.273
230192.0,0.269
230202.0,0.263
230232.0,0.263
230242.0,0.272
230272.0,0.262
230312.0,0.262
230322.0,0.264
230352.0,0.257
230362.0,0.265
230392.0,0.268
230402.0,0.262
230432.0,0.265
230442.0,0.269
230472.0,0.262
230512.0,0.265
230522.0,0.259
230552.0,0.253
230562.0,0.268
230592.0,0.264
230602.0,0.26
230632.0,0.264
230642.0,0.266
230672.0,0.266
230682.0,0.265
230712.0,0.268
230722.0,0.267
230752.0,0.261
230762.0,0.27
230792.0,0.266
230802.0,0.264
230832.0,0.269
230842.0,0.268
230872.0,0.265
230882.0,0.267
230912.0,0.268
230952.0,0.259
230963.0,0.267
230992.0,0.266
231002.0,0.257
231032.0,0.262
231042.0,0.265
231072.0,0.262
231082.0,0.27
231152.0,0.251
231162.0,0.26
231192.0,0.259
231202.0,0.254
231232.0,0.262
231242.0,0.262
231272.0,0.262
231282.0,0.262
231312.0,0.268
231322.0,0.263
231352.0,0.258
231362.0,0.265
231392.0,0.262
231402.0,0.261
231432.0,0.265
231442.0,0.27
231472.0,0.262
231482.0,0.269
231512.0,0.271
231522.0,0.265
231552.0,0.262
231562.0,0.276
231592.0,0.271
231602.0,0.269
231632.0,0.272
231642.0,0.278
231672.0,0.275
231682.0,0.274
231712.0,0.277
231722.0,0.276
231752.0,0.269
231762.0,0.281
231792.0,0.278
231802.0,0.271
231832.0,0.274
231842.0,0.281
231872.0,0.27
231882.0,0.28
231912.0,0.277
231922.0,0.276
231952.0,0.272
231962.0,0.286
231992.0,0.278
232002.0,0.276
232032.0,0.274
232042.0,0.276
232112.0,0.272
232122.0,0.265
232152.0,0.262
232162.0,0.275
232192.0,0.269
232202.0,0.267
232232.0,0.27
232242.0,0.27
232272.0,0.268
232282.0,0.277
232312.0,0.274
232322.0,0.265
232352.0,0.273
232392.0,0.272
232403.0,0.27
232432.0,0.271
232442.0,0.273
232472.0,0.267
232482.0,0.275
232512.0,0.273
232522.0,0.275
232552.0,0.268
232562.0,0.281
232592.0,0.278
232603.0,0.273
232632.0,0.276
232642.0,0.281
232672.0,0.272
232683.0,0.279
232712.0,0.277
232722.0,0.276
232752.0,0.272
232762.0,0.282
232792.0,0.27
232802.0,0.275
232832.0,0.279
232842.0,0.281
232872.0,0.272
232882.0,0.281
232912.0,0.278
232922.0,0.275
232952.0,0.271
232962.0,0.28
232992.0,0.271
233002.0,0.271
233032.0,0.276
233042.0,0.277
233072.0,0.27
233112.0,0.272
233123.0,0.267
233152.0,0.261
233162.0,0.273
233232.0,0.262
233242.0,0.263
233272.0,0.257
233282.0,0.265
233312.0,0.262
233322.0,0.26
233352.0,0.256
233362.0,0.27
233392.0,0.26
233402.0,0.26
233432.0,0.264
233442.0,0.264
233472.0,0.26
233482.0,0.268
233512.0,0.27
233552.0,0.254
233592.0,0.251
233603.0,0.251
233632.0,0.259
233642.0,0.261
233672.0,0.255
233682.0,0.263
233712.0,0.269
233722.0,0.259
233752.0,0.257
233762.0,0.265
233792.0,0.262
233802.0,0.262
233832.0,0.262
233872.0,0.257
233882.0,0.261
233912.0,0.263
233922.0,0.259
233952.0,0.258
233962.0,0.268
233992.0,0.263
234002.0,0.262
234032.0,0.262
234042.0,0.269
234072.0,0.258
234082.0,0.273
234112.0,0.267
234122.0,0.266
234152.0,0.266
234162.0,0.273
234192.0,0.262
234202.0,0.265
234272.0,0.249
234282.0,0.262
234312.0,0.261
234432.0,0.237
234443.0,0.23
234472.0,0.233
234482.0,0.246
234512.0,0.248
234522.0,0.245
234552.0,0.242
234562.0,0.255
234592.0,0.249
234603.0,0.249
234632.0,0.257
234642.0,0.256
234672.0,0.249
234682.0,0.26
234712.0,0.257
234722.0,0.254
234752.0,0.257
234762.0,0.264
234792.0,0.254
234802.0,0.257
234832.0,0.26
234842.0,0.262
234872.0,0.257
234882.0,0.266
234952.0,0.251
234962.0,0.257
234992.0,0.254
235002.0,0.257
235032.0,0.261
235042.0,0.263
235072.0,0.254
235082.0,0.267
235112.0,0.262
235122.0,0.26
235152.0,0.264
235162.0,0.275
235192.0,0.266
235232.0,0.262
235243.0,0.269
235272.0,0.262
235282.0,0.273
235312.0,0.266
235322.0,0.269
235352.0,0.268
235362.0,0.273
235392.0,0.27
235402.0,0.271
235432.0,0.275
235442.0,0.273
235472.0,0.266
235482.0,0.276
235512.0,0.273
235522.0,0.268
235552.0,0.275
235562.0,0.279
235592.0,0.271
235602.0,0.278
235632.0,0.274
235642.0,0.275
235672.0,0.268
235682.0,0.282
235712.0,0.279
235723.0,0.276
235752.0,0.278
235762.0,0.281
235792.0,0.272
235802.0,0.279
235832.0,0.274
235842.0,0.276
235872.0,0.27
235882.0,0.28
235912.0,0.278
235922.0,0.272
235952.0,0.275
235963.0,0.28
235992.0,0.27
236002.0,0.271
236032.0,0.275
236042.0,0.27
236072.0,0.268
236082.0,0.279
236112.0,0.273
236122.0,0.268
236152.0,0.272
236162.0,0.274
236192.0,0.267
236202.0,0.273
236232.0,0.273
236242.0,0.265
236272.0,0.269
236312.0,0.267
236322.0,0.26
236352.0,0.267
236363.0,0.27
236392.0,0.264
236402.0,0.269
236432.0,0.265
236442.0,0.27
236472.0,0.268
236482.0,0.273
236512.0,0.274
236552.0,0.269
236562.0,0.271
236592.0,0.27
236602.0,0.27
236632.0,0.27
236642.0,0.267
236672.0,0.266
236682.0,0.278
236712.0,0.273
236722.0,0.273
236752.0,0.273
236762.0,0.28
236792.0,0.27
236802.0,0.281
236832.0,0.279
236842.0,0.276
236872.0,0.268
236882.0,0.277
236912.0,0.273
236922.0,0.268
236952.0,0.273
236992.0,0.262
237002.0,0.268
237032.0,0.27
237042.0,0.266
237072.0,0.264
237082.0,0.279
237112.0,0.268
237122.0,0.266
237192.0,0.249
237202.0,0.26
237232.0,0.262
237242.0,0.256
237272.0,0.257
237282.0,0.262
237312.0,0.26
237322.0,0.26
237352.0,0.262
237362.0,0.265
237392.0,0.26
237402.0,0.27
237472.0,0.25
237482.0,0.257
237512.0,0.256
237522.0,0.259
237552.0,0.26
237562.0,0.26
237592.0,0.258
237602.0,0.259
237632.0,0.265
237642.0,0.262
237672.0,0.254
237682.0,0.265
237712.0,0.262
237722.0,0.267
237752.0,0.265
237762.0,0.266
237792.0,0.263
237802.0,0.269
237832.0,0.267
237842.0,0.267
237872.0,0.262
237882.0,0.275
237912.0,0.266
237922.0,0.265
237952.0,0.267
237962.0,0.268
237992.0,0.265
238032.0,0.261
238043.0,0.261
238072.0,0.26
238082.0,0.27
238112.0,0.264
238122.0,0.265
238152.0,0.262
238162.0,0.268
238192.0,0.261
238202.0,0.268
238232.0,0.272
238242.0,0.267
238312.0,0.253
238322.0,0.254
238352.0,0.261
238362.0,0.263
238392.0,0.257
238402.0,0.262
238432.0,0.262
238442.0,0.261
238472.0,0.256
238482.0,0.275
238512.0,0.265
238522.0,0.261
238552.0,0.268
238562.0,0.265
238592.0,0.264
238602.0,0.27
238632.0,0.272
238642.0,0.267
238672.0,0.268
238682.0,0.279
238712.0,0.267
238723.0,0.271
238752.0,0.271
238762.0,0.274
238792.0,0.275
238832.0,0.272
238843.0,0.271
238872.0,0.268
238882.0,0.268
238912.0,0.27
238923.0,0.27
238952.0,0.276
238962.0,0.276
238992.0,0.268
239002.0,0.274
239032.0,0.276
239042.0,0.269
239072.0,0.268
239082.0,0.276
239112.0,0.271
239122.0,0.269
239152.0,0.275
239162.0,0.275
239192.0,0.265
239202.0,0.276
239232.0,0.276
239242.0,0.269
239272.0,0.264
239282.0,0.277
239312.0,0.27
239323.0,0.265
239352.0,0.27
239362.0,0.273
239392.0,0.266
239402.0,0.274
239432.0,0.273
239442.0,0.271
239472.0,0.269
239482.0,0.272
239512.0,0.27
239523.0,0.275
239552.0,0.275
239562.0,0.27
239592.0,0.265
239602.0,0.271
239632.0,0.275
239642.0,0.269
239672.0,0.269
239682.0,0.278
239752.0,0.261
239762.0,0.263
239792.0,0.25
239802.0,0.265
239832.0,0.265
239842.0,0.261
239872.0,0.26
239882.0,0.269
239912.0,0.264
239922.0,0.266
239952.0,0.269
239962.0,0.265
239992.0,0.26
240002.0,0.268
240032.0,0.268
240042.0,0.269
240072.0,0.262
240082.0,0.27
240112.0,0.267
240122.0,0.268
240152.0,0.271
240163.0,0.269
240192.0,0.261
240202.0,0.268
240232.0,0.273
240242.0,0.266
240272.0,0.263
240312.0,0.261
240322.0,0.265
240352.0,0.265
240363.0,0.264
240392.0,0.265
240402.0,0.269
240432.0,0.27
240442.0,0.267
240472.0,0.262
240483.0,0.27
240512.0,0.266
240522.0,0.267
240552.0,0.268
240562.0,0.268
240592.0,0.267
240602.0,0.275
240632.0,0.272
240642.0,0.266
240672.0,0.27
240682.0,0.274
240712.0,0.262
240722.0,0.268
240752.0,0.269
240762.0,0.269
240792.0,0.263
240802.0,0.27
240832.0,0.269
240842.0,0.269
240872.0,0.265
240882.0,0.268
240952.0,0.258
240962.0,0.258
240992.0,0.257
241002.0,0.264
241032.0,0.266
241042.0,0.259
241072.0,0.259
241082.0,0.267
241112.0,0.263
241122.0,0.262
241152.0,0.264
241162.0,0.262
241192.0,0.262
241272.0,0.251
241283.0,0.254
241312.0,0.249
241322.0,0.251
241432.0,0.235
241442.0,0.234
241472.0,0.236
241482.0,0.245
241512.0,0.238
241522.0,0.246
241552.0,0.249
241592.0,0.237
241603.0,0.245
241632.0,0.248
241672.0,0.246
241682.0,0.247
241712.0,0.24
241722.0,0.251
241752.0,0.251
241762.0,0.25
241792.0,0.249
241802.0,0.26
241832.0,0.254
241842.0,0.255
241872.0,0.258
241882.0,0.26
241912.0,0.254
241922.0,0.262
241952.0,0.258
241962.0,0.259
241992.0,0.258
242002.0,0.268
242032.0,0.26
242042.0,0.263
242072.0,0.262
242082.0,0.267
242112.0,0.261
242122.0,0.265
242152.0,0.262
242162.0,0.262
242192.0,0.263
242202.0,0.272
242232.0,0.266
242242.0,0.264
242272.0,0.266
242282.0,0.27
242312.0,0.266
242322.0,0.27
242352.0,0.273
242363.0,0.267
242392.0,0.263
242402.0,0.273
242432.0,0.268
242442.0,0.262
242472.0,0.269
242482.0,0.274
242512.0,0.266
242522.0,0.27
242552.0,0.27
242562.0,0.268
242592.0,0.266
242602.0,0.274
242632.0,0.272
242642.0,0.266
242672.0,0.27
242682.0,0.275
242712.0,0.264
242723.0,0.277
242752.0,0.275
242762.0,0.27
242792.0,0.262
242803.0,0.276
242832.0,0.275
242842.0,0.267
242872.0,0.268
242912.0,0.264
242952.0,0.261
242963.0,0.256
242992.0,0.26
243002.0,0.268
243032.0,0.265
243042.0,0.256
243072.0,0.262
243082.0,0.269
243112.0,0.26
243122.0,0.268
243152.0,0.27
243162.0,0.265
243192.0,0.264
243202.0,0.273
243232.0,0.27
243243.0,0.266
243272.0,0.268
243282.0,0.271
243312.0,0.264
243322.0,0.275
243352.0,0.275
243362.0,0.268
243392.0,0.266
243402.0,0.281
243432.0,0.269
243442.0,0.268
243472.0,0.27
243482.0,0.274
243512.0,0.267
243522.0,0.271
243592.0,0.254
243602.0,0.266
243632.0,0.26
243673.0,0.252
243683.0,0.264
243712.0,0.254
243722.0,0.26
243752.0,0.265
243762.0,0.261
243792.0,0.26
243802.0,0.267
243832.0,0.265
243842.0,0.262
243872.0,0.261
243882.0,0.265
243912.0,0.26
243923.0,0.266
243952.0,0.262
243962.0,0.265
243992.0,0.26
244003.0,0.273
244032.0,0.267
244042.0,0.267
244072.0,0.268
244082.0,0.268
244112.0,0.259
244122.0,0.273
244152.0,0.275
244162.0,0.265
244192.0,0.265
244203.0,0.272
244232.0,0.269
244272.0,0.268
244283.0,0.269
244312.0,0.261
244322.0,0.268
244352.0,0.268
244362.0,0.26
244432.0,0.254
244443.0,0.25
244472.0,0.252
244482.0,0.26
244512.0,0.253
244522.0,0.262
244552.0,0.262
244562.0,0.264
244592.0,0.259
244602.0,0.268
244632.0,0.263
244643.0,0.258
244672.0,0.262
244682.0,0.266
244712.0,0.26
244722.0,0.265
244752.0,0.27
244762.0,0.262
244792.0,0.266
244802.0,0.272
244832.0,0.269
244842.0,0.265
244872.0,0.269
244882.0,0.262
244912.0,0.262
244922.0,0.275
244952.0,0.272
244962.0,0.267
244992.0,0.265
245002.0,0.274
245032.0,0.269
245042.0,0.268
245072.0,0.268
245082.0,0.27
245112.0,0.259
245122.0,0.273
245153.0,0.273
245163.0,0.267
245192.0,0.26
245232.0,0.26
245242.0,0.262
245272.0,0.269
245282.0,0.265
245312.0,0.261
245322.0,0.266
245352.0,0.268
245362.0,0.265
245392.0,0.262
245402.0,0.27
245432.0,0.268
245442.0,0.266
245472.0,0.268
245482.0,0.267
245512.0,0.261
245552.0,0.265
245562.0,0.262
245592.0,0.26
245602.0,0.27
245632.0,0.262
245642.0,0.26
245672.0,0.272
245682.0,0.268
245712.0,0.26
245722.0,0.268
245792.0,0.249
245832.0,0.249
245843.0,0.248
245872.0,0.254
245882.0,0.255
245912.0,0.254
245922.0,0.254
245952.0,0.259
245962.0,0.257
245992.0,0.26
246002.0,0.265
246033.0,0.262
246043.0,0.26
246072.0,0.268
246082.0,0.267
246112.0,0.26
246122.0,0.271
246152.0,0.276
246162.0,0.268
246192.0,0.269
246202.0,0.279
246232.0,0.268
246242.0,0.268
246272.0,0.276
246283.0,0.273
246312.0,0.266
246323.0,0.279
246352.0,0.275
246362.0,0.272
246392.0,0.271
246402.0,0.279
246472.0,0.269
246482.0,0.269
246512.0,0.262
246522.0,0.271
246632.0,0.242
246642.0,0.247
246672.0,0.251
246682.0,0.246
246712.0,0.249
246723.0,0.254
246752.0,0.26
246762.0,0.252
246792.0,0.256
246802.0,0.261
246832.0,0.256
246842.0,0.261
246872.0,0.262
246882.0,0.262
246912.0,0.254
246922.0,0.267
246952.0,0.265
246963.0,0.257
247032.0,0.248
247042.0,0.255
247072.0,0.26
247082.0,0.254
247112.0,0.251
247122.0,0.262
247152.0,0.258
247162.0,0.256
247192.0,0.259
247203.0,0.265
247232.0,0.257
247242.0,0.262
247272.0,0.265
247282.0,0.265
247312.0,0.257
247322.0,0.272
247352.0,0.266
247363.0,0.262
247392.0,0.262
247402.0,0.268
247432.0,0.26
247443.0,0.268
247472.0,0.268
247483.0,0.268
247512.0,0.264
247523.0,0.272
247552.0,0.273
247563.0,0.265
247592.0,0.27
247603.0,0.273
247632.0,0.267
247642.0,0.265
247672.0,0.275
247682.0,0.27
247712.0,0.262
247722.0,0.279
247752.0,0.268
247762.0,0.266
247792.0,0.268
247803.0,0.271
247832.0,0.265
247843.0,0.271
247872.0,0.272
247883.0,0.273
247912.0,0.262
247953.0,0.266
247963.0,0.262
247992.0,0.265
248002.0,0.272
248032.0,0.26
248042.0,0.267
248072.0,0.269
248113.0,0.254
248123.0,0.267
248152.0,0.266
248162.0,0.257
248192.0,0.269
248202.0,0.269
248232.0,0.263
248272.0,0.262
248283.0,0.255
248312.0,0.257
248322.0,0.265
248352.0,0.26
248392.0,0.257
248403.0,0.262
248432.0,0.26
248443.0,0.261
248472.0,0.263
248483.0,0.26
248512.0,0.257
248523.0,0.269
248552.0,0.263
248563.0,0.261
248592.0,0.266
248603.0,0.269
248632.0,0.26
248642.0,0.268
248672.0,0.27
248682.0,0.265
248712.0,0.263
248722.0,0.27
248752.0,0.268
248763.0,0.265
248792.0,0.268
248803.0,0.27
248832.0,0.265
248843.0,0.268
248872.0,0.27
248883.0,0.269
248912.0,0.263
248923.0,0.273
248952.0,0.269
248963.0,0.269
248992.0,0.269
249032.0,0.26
249043.0,0.269
249072.0,0.269
249082.0,0.264
249112.0,0.257
249123.0,0.269
249152.0,0.266
249193.0,0.262
249203.0,0.264
249272.0,0.25
249282.0,0.251
249312.0,0.246
249323.0,0.26
249352.0,0.257
249363.0,0.251
249392.0,0.254
249432.0,0.252
249443.0,0.254
249472.0,0.263
249483.0,0.257
249552.0,0.245
249592.0,0.244
249602.0,0.249
249632.0,0.245
249643.0,0.251
249672.0,0.248
249682.0,0.245
249712.0,0.25
249723.0,0.258
249752.0,0.253
249763.0,0.248
249792.0,0.256
249803.0,0.259
249832.0,0.256
249842.0,0.266
249872.0,0.264
249883.0,0.259
249912.0,0.262
249922.0,0.269
249952.0,0.262
249963.0,0.258
249992.0,0.266
250032.0,0.254
250043.0,0.261
250072.0,0.265
250082.0,0.262
250112.0,0.26
250123.0,0.269
250152.0,0.266
250163.0,0.26
250192.0,0.266
250203.0,0.269
250232.0,0.261
250243.0,0.268
250272.0,0.269
250283.0,0.264
250312.0,0.265
250323.0,0.273
250352.0,0.268
250363.0,0.265
250392.0,0.267
250403.0,0.271
250432.0,0.265
250442.0,0.27
250512.0,0.251
250522.0,0.26
250552.0,0.255
250563.0,0.257
250592.0,0.259
250603.0,0.257
250632.0,0.257
250643.0,0.26
250672.0,0.262
250683.0,0.26
250712.0,0.26
250723.0,0.271
250752.0,0.269
250763.0,0.269
250792.0,0.272
250802.0,0.271
250832.0,0.268
250843.0,0.278
250872.0,0.278
250883.0,0.27
250912.0,0.265
