,precision_J,recall_J,fscore_J,precision_K,recall_K,fscore_K,precision_L,recall_L,fscore_L,precision_M,recall_M,fscore_M,precision_N,recall_N,fscore_N,precision_W,recall_W,fscore_W,accuracy
0,0.9367666232073012,0.9483062032556093,0.9425010931351115,0.8101744797141055,0.7166232800297508,0.7605328071040948,0.7014027814782869,0.9156251965038044,0.7943239923663016,0.9374411263308321,0.8706372119124892,0.9028050514158015,0.6139889171006542,0.189584823600103,0.28971325130519193,0.9501133786848073,0.6300751879699248,0.7576853526220615,0.7889714585957998
0,0.7295250747260047,0.952475934437603,0.8262243285939969,0.6918534221683827,0.5885611232770837,0.6360409271246606,0.90517325666509,0.8605091077175062,0.8822762770188127,0.8914840753619729,0.9204734178562326,0.9057468476872476,0.38265717356260076,0.4734086754196443,0.4232226431914419,0.775438596491228,0.6758409785932722,0.7222222222222222,0.874258438373553
0,0.9467383892719146,0.974422956955708,0.9603812012450524,0.7217267213699607,0.7389954337899544,0.7302590018951358,0.7930544028763054,0.9885147385659141,0.8800623534523018,0.9983898433992855,0.7866267173341128,0.879947158372831,0.0030702546505327797,0.004247168554297135,0.0035640658303923967,0.7870967741935484,0.8621908127208481,0.8229342327150084,0.8609069442854093
0,0.9581072281311048,0.742285377953418,0.8364997394229402,0.5906094443697026,0.5433168316831684,0.565976922581061,0.808812792578701,0.8228758855331841,0.8157837360174771,0.9426985168237308,0.7773731680414602,0.8520906878234952,0.09509832697387731,0.5097127222982216,0.16029081210139706,0.6485148514851485,0.8012232415902141,0.7168262653898769,0.7897969048392592
0,0.9421009098428453,0.8934890612742962,0.9171512928334974,0.8240958698908624,0.4981888745148771,0.6209787954527131,0.8917678289964881,0.8930643441658244,0.8924156156820965,0.9363443048789298,0.9748554573043114,0.9552118764229102,0.7526813572542902,0.5203572632288507,0.615320234346977,0.9432624113475178,0.588495575221239,0.7247956403269755,0.9120240607186723
mean,0.9026476450358342,0.902195906775327,0.8965515310461196,0.7276919875026028,0.617137108658967,0.662757690831533,0.8200422125189742,0.8961178544972468,0.852972394907398,0.9412715733589503,0.8659931944897211,0.899160324344457,0.369499205908391,0.33946213062022335,0.29842220135508,0.82088520244045,0.7115651592190996,0.7488927426552289,0.8451915613625388
