,resistance,voltage,current,time,pre_rect,post_rect,labels
0,9,75,DC,0.0,-0.2294921875,7.20458984375,NP
1,9,75,DC,0.01,-0.22705078125,7.20458984375,NP
2,9,75,DC,0.02,-0.2294921875,7.200927734375,NP
3,9,75,DC,0.03,-0.228271484375,7.203369140625,NP
4,9,75,DC,0.04,-0.2294921875,7.20458984375,NP
5,9,75,DC,0.05,-0.224609375,7.203369140625,NP
6,9,75,DC,0.06,-0.228271484375,7.203369140625,NP
7,9,75,DC,0.07,-0.225830078125,7.2021484375,NP
8,9,75,DC,0.08,-0.22705078125,7.20458984375,NP
9,9,75,DC,0.09,-0.225830078125,7.203369140625,NP
10,9,75,DC,0.1,-0.22705078125,7.203369140625,NP
11,9,75,DC,0.11,-0.230712890625,7.2021484375,NP
12,9,75,DC,0.12,-0.225830078125,7.203369140625,NP
13,9,75,DC,0.13,-0.2294921875,7.203369140625,NP
14,9,75,DC,0.14,-0.22705078125,7.203369140625,NP
15,9,75,DC,0.15,-0.228271484375,7.203369140625,NP
16,9,75,DC,0.16,-0.225830078125,7.20458984375,NP
17,9,75,DC,0.17,-0.228271484375,7.2021484375,NP
18,9,75,DC,0.18,-0.22705078125,7.203369140625,NP
19,9,75,DC,0.19,-0.228271484375,7.203369140625,NP
20,9,75,DC,0.2,-0.225830078125,7.203369140625,NP
21,9,75,DC,0.21,-0.228271484375,7.2021484375,NP
22,9,75,DC,0.22,-0.228271484375,7.203369140625,NP
23,9,75,DC,0.23,-0.22705078125,7.203369140625,NP
24,9,75,DC,0.24,-0.225830078125,7.203369140625,NP
25,9,75,DC,0.25,-0.228271484375,7.203369140625,NP
26,9,75,DC,0.26,-0.22705078125,7.203369140625,NP
27,9,75,DC,0.27,-0.228271484375,7.203369140625,NP
28,9,75,DC,0.28,-0.230712890625,7.203369140625,NP
29,9,75,DC,0.29,-0.225830078125,7.203369140625,NP
30,9,75,DC,0.3,-0.22705078125,7.203369140625,NP
31,9,75,DC,0.31,-0.228271484375,7.20458984375,NP
32,9,75,DC,0.32,-0.224609375,7.203369140625,NP
