,resistance,voltage,current,time,pre_rect,post_rect,labels
0,7,150,DC,0.0,-0.260009765625,7.166748046875,NP
1,7,150,DC,0.01,-0.260009765625,7.16796875,NP
2,7,150,DC,0.02,-0.260009765625,7.166748046875,NP
3,7,150,DC,0.03,-0.2587890625,7.166748046875,NP
4,7,150,DC,0.04,-0.260009765625,7.166748046875,NP
5,7,150,DC,0.05,-0.260009765625,7.166748046875,NP
6,7,150,DC,0.06,-0.2587890625,7.166748046875,NP
7,7,150,DC,0.07,-0.260009765625,7.166748046875,NP
8,7,150,DC,0.08,-0.2587890625,7.16552734375,NP
9,7,150,DC,0.09,-0.260009765625,7.16796875,NP
10,7,150,DC,0.1,-0.260009765625,7.16796875,NP
11,7,150,DC,0.11,-0.26123046875,7.16796875,NP
12,7,150,DC,0.12,-0.2587890625,7.16796875,NP
13,7,150,DC,0.13,-0.26123046875,7.16796875,NP
14,7,150,DC,0.14,-0.260009765625,7.16796875,NP
15,7,150,DC,0.15,-0.257568359375,7.166748046875,NP
16,7,150,DC,0.16,-0.2587890625,7.169189453125,NP
17,7,150,DC,0.17,-0.257568359375,7.169189453125,NP
18,7,150,DC,0.18,-0.257568359375,7.16796875,NP
19,7,150,DC,0.19,-0.257568359375,7.169189453125,NP
20,7,150,DC,0.2,-0.260009765625,7.16796875,NP
21,7,150,DC,0.21,-0.257568359375,7.17041015625,NP
22,7,150,DC,0.22,-0.2587890625,7.169189453125,NP
23,7,150,DC,0.23,-0.2587890625,7.16796875,NP
24,7,150,DC,0.24,-0.257568359375,7.16796875,NP
25,7,150,DC,0.25,-0.26123046875,7.169189453125,NP
26,7,150,DC,0.26,-0.257568359375,7.169189453125,NP
27,7,150,DC,0.27,-0.257568359375,7.16796875,NP
28,7,150,DC,0.28,-0.260009765625,7.16796875,NP
29,7,150,DC,0.29,-0.257568359375,7.169189453125,NP
30,7,150,DC,0.3,-0.2587890625,7.16796875,NP
31,7,150,DC,0.31,-0.2587890625,7.169189453125,NP
32,7,150,DC,0.32,-0.2587890625,7.169189453125,NP
33,7,150,DC,0.33,-0.260009765625,7.17041015625,NP
34,7,150,DC,0.34,-0.257568359375,7.169189453125,NP
35,7,150,DC,0.35000000000000003,-0.2587890625,7.169189453125,NP
36,7,150,DC,0.36,-0.25634765625,7.169189453125,NP
37,7,150,DC,0.37,-0.25634765625,7.17041015625,NP
38,7,150,DC,0.38,-0.257568359375,7.169189453125,NP
39,7,150,DC,0.39,-0.257568359375,7.169189453125,NP
40,7,150,DC,0.4,-0.257568359375,7.17041015625,NP
41,7,150,DC,0.41000000000000003,-0.257568359375,7.169189453125,NP
42,7,150,DC,0.42,-0.260009765625,7.16796875,NP
43,7,150,DC,0.43,-0.257568359375,7.169189453125,NP
44,7,150,DC,0.44,-0.257568359375,7.17041015625,NP
45,7,150,DC,0.45,-0.260009765625,7.169189453125,NP
46,7,150,DC,0.46,-0.2587890625,7.169189453125,NP
47,7,150,DC,0.47000000000000003,-0.2587890625,7.17041015625,NP
48,7,150,DC,0.48,-0.26123046875,7.17041015625,NP
49,7,150,DC,0.49,-0.2587890625,7.17041015625,NP
50,7,150,DC,0.5,-0.2587890625,7.169189453125,NP
51,7,150,DC,0.51,-0.2587890625,7.169189453125,NP
52,7,150,DC,0.52,-0.2587890625,7.169189453125,NP
53,7,150,DC,0.53,-0.257568359375,7.169189453125,NP
54,7,150,DC,0.54,-0.25634765625,7.16796875,NP
55,7,150,DC,0.55,-0.257568359375,7.169189453125,NP
56,7,150,DC,0.56,-0.2587890625,7.16796875,NP
57,7,150,DC,0.5700000000000001,-0.2587890625,7.169189453125,NP
58,7,150,DC,0.58,-0.260009765625,7.16796875,NP
59,7,150,DC,0.59,-0.2587890625,7.16796875,NP
60,7,150,DC,0.6,-0.2587890625,7.16796875,NP
61,7,150,DC,0.61,-0.255126953125,7.17041015625,NP
62,7,150,DC,0.62,-0.255126953125,7.169189453125,NP
63,7,150,DC,0.63,-0.257568359375,7.17041015625,NP
64,7,150,DC,0.64,-0.25634765625,7.171630859375,NP
65,7,150,DC,0.65,-0.255126953125,7.1728515625,NP
66,7,150,DC,0.66,-0.25634765625,7.171630859375,NP
67,7,150,DC,0.67,-0.25634765625,7.1728515625,NP
68,7,150,DC,0.68,-0.2587890625,7.171630859375,NP
69,7,150,DC,0.6900000000000001,-0.2587890625,7.17041015625,NP
70,7,150,DC,0.7000000000000001,-0.26123046875,7.17041015625,NP
71,7,150,DC,0.71,-0.26123046875,7.169189453125,NP
72,7,150,DC,0.72,-0.260009765625,7.16796875,NP
73,7,150,DC,0.73,-0.25634765625,7.169189453125,NP
74,7,150,DC,0.74,-0.257568359375,7.16796875,NP
75,7,150,DC,0.75,-0.2587890625,7.16796875,NP
76,7,150,DC,0.76,-0.257568359375,7.16796875,NP
77,7,150,DC,0.77,-0.260009765625,7.16796875,NP
78,7,150,DC,0.78,-0.262451171875,7.16796875,NP
79,7,150,DC,0.79,-0.26123046875,7.166748046875,NP
80,7,150,DC,0.8,-0.26123046875,7.16796875,NP
81,7,150,DC,0.81,-0.260009765625,7.16796875,NP
82,7,150,DC,0.8200000000000001,-0.260009765625,7.16796875,NP
83,7,150,DC,0.8300000000000001,-0.2587890625,7.16796875,NP
84,7,150,DC,0.84,-0.260009765625,7.166748046875,NP
85,7,150,DC,0.85,-0.260009765625,7.166748046875,NP
86,7,150,DC,0.86,-0.2587890625,7.16796875,NP
87,7,150,DC,0.87,-0.260009765625,7.16796875,NP
88,7,150,DC,0.88,-0.2587890625,7.16796875,NP
89,7,150,DC,0.89,-0.26123046875,7.16796875,NP
90,7,150,DC,0.9,-0.260009765625,7.16796875,NP
91,7,150,DC,0.91,-0.260009765625,7.16796875,NP
92,7,150,DC,0.92,-0.26123046875,7.169189453125,NP
93,7,150,DC,0.93,-0.2587890625,7.166748046875,NP
94,7,150,DC,0.9400000000000001,-0.260009765625,7.169189453125,NP
95,7,150,DC,0.9500000000000001,-0.260009765625,7.16796875,NP
96,7,150,DC,0.96,-0.260009765625,7.169189453125,NP
97,7,150,DC,0.97,-0.2587890625,7.169189453125,NP
98,7,150,DC,0.98,-0.260009765625,7.16796875,NP
99,7,150,DC,0.99,-0.260009765625,7.16796875,NP
100,7,150,DC,1.0,-0.260009765625,7.166748046875,NP
101,7,150,DC,1.01,-0.2587890625,7.16796875,NP
102,7,150,DC,1.02,-0.2587890625,7.166748046875,NP
103,7,150,DC,1.03,-0.260009765625,7.169189453125,NP
104,7,150,DC,1.04,-0.260009765625,7.16796875,NP
105,7,150,DC,1.05,-0.262451171875,7.16796875,NP
106,7,150,DC,1.06,-0.26123046875,7.16796875,NP
107,7,150,DC,1.07,-0.260009765625,7.16796875,NP
108,7,150,DC,1.08,-0.2587890625,7.166748046875,NP
109,7,150,DC,1.09,-0.26123046875,7.16796875,NP
110,7,150,DC,1.1,-0.26123046875,7.166748046875,NP
111,7,150,DC,1.11,-0.260009765625,7.166748046875,NP
112,7,150,DC,1.12,-0.26123046875,7.166748046875,NP
113,7,150,DC,1.1300000000000001,-0.260009765625,7.16796875,NP
114,7,150,DC,1.1400000000000001,-0.260009765625,7.16796875,NP
115,7,150,DC,1.1500000000000001,-0.26123046875,7.16796875,NP
116,7,150,DC,1.16,-0.260009765625,7.169189453125,NP
117,7,150,DC,1.17,-0.262451171875,7.16796875,NP
118,7,150,DC,1.18,-0.260009765625,7.16796875,NP
119,7,150,DC,1.19,-0.260009765625,7.166748046875,NP
120,7,150,DC,1.2,-0.260009765625,7.16796875,NP
121,7,150,DC,1.21,-0.2587890625,7.169189453125,NP
122,7,150,DC,1.22,-0.26123046875,7.16796875,NP
123,7,150,DC,1.23,-0.262451171875,7.16796875,NP
124,7,150,DC,1.24,-0.262451171875,7.16796875,NP
125,7,150,DC,1.25,-0.26123046875,7.16796875,NP
126,7,150,DC,1.26,-0.260009765625,7.16796875,NP
127,7,150,DC,1.27,-0.2587890625,7.166748046875,NP
128,7,150,DC,1.28,-0.260009765625,7.17041015625,NP
129,7,150,DC,1.29,-0.2587890625,7.169189453125,NP
130,7,150,DC,1.3,-0.26123046875,7.169189453125,NP
131,7,150,DC,1.31,-0.2587890625,7.169189453125,NP
132,7,150,DC,1.32,-0.2587890625,7.169189453125,NP
133,7,150,DC,1.33,-0.257568359375,7.16796875,NP
134,7,150,DC,1.34,-0.2587890625,7.16796875,NP
135,7,150,DC,1.35,-0.257568359375,7.17041015625,NP
136,7,150,DC,1.36,-0.260009765625,7.16796875,NP
137,7,150,DC,1.37,-0.2587890625,7.16796875,NP
