,resistance,voltage,current,time,pre_rect,post_rect,labels
11572,8,75,AC,115.72,0.814208984375,8.280029296875,L
11573,8,75,AC,115.73,0.811767578125,8.27880859375,L
11574,8,75,AC,115.74000000000001,0.811767578125,8.277587890625,L
11575,8,75,AC,115.75,0.81298828125,8.2763671875,L
11576,8,75,AC,115.76,0.81787109375,8.275146484375,L
11577,8,75,AC,115.77,0.819091796875,8.27392578125,L
11578,8,75,AC,115.78,0.821533203125,8.275146484375,L
11579,8,75,AC,115.79,0.8251953125,8.2763671875,L
11580,8,75,AC,115.8,0.82275390625,8.27880859375,L
11581,8,75,AC,115.81,0.823974609375,8.280029296875,L
11582,8,75,AC,115.82000000000001,0.82275390625,8.28125,L
11583,8,75,AC,115.83,0.8203125,8.282470703125,L
11584,8,75,AC,115.84,0.810546875,8.280029296875,L
11585,8,75,AC,115.85000000000001,0.802001953125,8.275146484375,L
11586,8,75,AC,115.86,0.797119140625,8.26904296875,L
11587,8,75,AC,115.87,0.79345703125,8.260498046875,L
11588,8,75,AC,115.88,0.80810546875,8.260498046875,L
11589,8,75,AC,115.89,0.8203125,8.26416015625,L
11590,8,75,AC,115.9,0.82275390625,8.270263671875,L
11591,8,75,AC,115.91,0.82275390625,8.2763671875,L
11592,8,75,AC,115.92,0.8203125,8.277587890625,L
11593,8,75,AC,115.93,0.823974609375,8.28125,L
11594,8,75,AC,115.94,0.833740234375,8.2861328125,L
11595,8,75,AC,115.95,0.838623046875,8.291015625,L
11596,8,75,AC,115.96000000000001,0.84716796875,8.29833984375,L
11597,8,75,AC,115.97,0.850830078125,8.299560546875,L
11598,8,75,AC,115.98,0.85205078125,8.304443359375,L
11599,8,75,AC,115.99000000000001,0.853271484375,8.304443359375,L
11600,8,75,AC,116.0,0.85205078125,8.306884765625,L
11601,8,75,AC,116.01,0.855712890625,8.309326171875,L
11602,8,75,AC,116.02,0.848388671875,8.309326171875,L
11603,8,75,AC,116.03,0.833740234375,8.306884765625,L
11604,8,75,AC,116.04,0.814208984375,8.297119140625,L
11605,8,75,AC,116.05,0.8056640625,8.28857421875,L
11606,8,75,AC,116.06,0.8056640625,8.27880859375,L
11607,8,75,AC,116.07000000000001,0.8203125,8.2763671875,L
11608,8,75,AC,116.08,0.826416015625,8.277587890625,L
11609,8,75,AC,116.09,0.831298828125,8.280029296875,L
11610,8,75,AC,116.10000000000001,0.83251953125,8.282470703125,L
11611,8,75,AC,116.11,0.831298828125,8.284912109375,L
11612,8,75,AC,116.12,0.830078125,8.287353515625,L
11613,8,75,AC,116.13,0.82763671875,8.28857421875,L
11614,8,75,AC,116.14,0.82763671875,8.289794921875,L
11615,8,75,AC,116.15,0.831298828125,8.292236328125,L
11616,8,75,AC,116.16,0.838623046875,8.29345703125,L
11617,8,75,AC,116.17,0.843505859375,8.297119140625,L
11618,8,75,AC,116.18,0.848388671875,8.29833984375,L
11619,8,75,AC,116.19,0.8544921875,8.304443359375,L
11620,8,75,AC,116.2,0.855712890625,8.304443359375,L
11621,8,75,AC,116.21000000000001,0.85693359375,8.30810546875,L
11622,8,75,AC,116.22,0.8544921875,8.309326171875,L
11623,8,75,AC,116.23,0.849609375,8.310546875,L
11624,8,75,AC,116.24000000000001,0.848388671875,8.311767578125,L
11625,8,75,AC,116.25,0.848388671875,8.31298828125,L
11626,8,75,AC,116.26,0.848388671875,8.311767578125,L
11627,8,75,AC,116.27,0.850830078125,8.311767578125,L
11628,8,75,AC,116.28,0.85205078125,8.309326171875,L
11629,8,75,AC,116.29,0.8544921875,8.310546875,L
11630,8,75,AC,116.3,0.855712890625,8.310546875,L
11631,8,75,AC,116.31,0.858154296875,8.310546875,L
11632,8,75,AC,116.32000000000001,0.8642578125,8.31298828125,L
11633,8,75,AC,116.33,0.869140625,8.31787109375,L
11634,8,75,AC,116.34,0.869140625,8.323974609375,L
11635,8,75,AC,116.35000000000001,0.86669921875,8.32763671875,L
11636,8,75,AC,116.36,0.865478515625,8.326416015625,L
11637,8,75,AC,116.37,0.86669921875,8.328857421875,L
11638,8,75,AC,116.38,0.86669921875,8.328857421875,L
11639,8,75,AC,116.39,0.872802734375,8.328857421875,L
11640,8,75,AC,116.4,0.87158203125,8.326416015625,L
11641,8,75,AC,116.41,0.869140625,8.3251953125,L
11642,8,75,AC,116.42,0.867919921875,8.3251953125,L
11643,8,75,AC,116.43,0.865478515625,8.3251953125,L
11644,8,75,AC,116.44,0.860595703125,8.323974609375,L
11645,8,75,AC,116.45,0.858154296875,8.323974609375,L
11646,8,75,AC,116.46000000000001,0.858154296875,8.32275390625,L
