,resistance,voltage,current,time,pre_rect,post_rect,labels
0,6,250,DC,0.0,-0.0390625,7.464599609375,NP
1,6,250,DC,0.01,-0.03173828125,7.4658203125,NP
2,6,250,DC,0.02,-0.040283203125,7.464599609375,NP
3,6,250,DC,0.03,-0.035400390625,7.4658203125,NP
4,6,250,DC,0.04,-0.0341796875,7.464599609375,NP
5,6,250,DC,0.05,-0.0390625,7.467041015625,NP
6,6,250,DC,0.06,-0.035400390625,7.464599609375,NP
7,6,250,DC,0.07,-0.032958984375,7.4658203125,NP
8,6,250,DC,0.08,-0.037841796875,7.46337890625,NP
9,6,250,DC,0.09,-0.03173828125,7.4658203125,NP
10,6,250,DC,0.1,-0.035400390625,7.4658203125,NP
11,6,250,DC,0.11,-0.03662109375,7.4658203125,NP
12,6,250,DC,0.12,-0.0341796875,7.464599609375,NP
13,6,250,DC,0.13,-0.035400390625,7.4658203125,NP
14,6,250,DC,0.14,-0.035400390625,7.4658203125,NP
15,6,250,DC,0.15,-0.035400390625,7.467041015625,NP
16,6,250,DC,0.16,-0.037841796875,7.4658203125,NP
17,6,250,DC,0.17,-0.0341796875,7.4658203125,NP
18,6,250,DC,0.18,-0.035400390625,7.467041015625,NP
19,6,250,DC,0.19,-0.03662109375,7.467041015625,NP
20,6,250,DC,0.2,-0.032958984375,7.4658203125,NP
21,6,250,DC,0.21,-0.037841796875,7.4658203125,NP
22,6,250,DC,0.22,-0.037841796875,7.464599609375,NP
23,6,250,DC,0.23,-0.0341796875,7.464599609375,NP
24,6,250,DC,0.24,-0.037841796875,7.4658203125,NP
25,6,250,DC,0.25,-0.035400390625,7.464599609375,NP
26,6,250,DC,0.26,-0.0341796875,7.467041015625,NP
27,6,250,DC,0.27,-0.035400390625,7.467041015625,NP
28,6,250,DC,0.28,-0.03173828125,7.464599609375,NP
29,6,250,DC,0.29,-0.035400390625,7.4658203125,NP
30,6,250,DC,0.3,-0.0341796875,7.464599609375,NP
31,6,250,DC,0.31,-0.032958984375,7.4658203125,NP
32,6,250,DC,0.32,-0.035400390625,7.4658203125,NP
33,6,250,DC,0.33,-0.035400390625,7.467041015625,NP
34,6,250,DC,0.34,-0.03662109375,7.4658203125,NP
35,6,250,DC,0.35000000000000003,-0.035400390625,7.4658203125,NP
36,6,250,DC,0.36,-0.0341796875,7.467041015625,NP
37,6,250,DC,0.37,-0.0390625,7.467041015625,NP
38,6,250,DC,0.38,-0.0390625,7.467041015625,NP
39,6,250,DC,0.39,-0.03662109375,7.4658203125,NP
40,6,250,DC,0.4,-0.035400390625,7.464599609375,NP
41,6,250,DC,0.41000000000000003,-0.035400390625,7.4658203125,NP
42,6,250,DC,0.42,-0.0341796875,7.4658203125,NP
43,6,250,DC,0.43,-0.03662109375,7.4658203125,NP
44,6,250,DC,0.44,-0.032958984375,7.464599609375,NP
45,6,250,DC,0.45,-0.035400390625,7.4658203125,NP
46,6,250,DC,0.46,-0.03662109375,7.464599609375,NP
47,6,250,DC,0.47000000000000003,-0.0341796875,7.464599609375,NP
48,6,250,DC,0.48,-0.03662109375,7.4658203125,NP
49,6,250,DC,0.49,-0.035400390625,7.464599609375,NP
50,6,250,DC,0.5,-0.035400390625,7.4658203125,NP
51,6,250,DC,0.51,-0.03662109375,7.4658203125,NP
52,6,250,DC,0.52,-0.0341796875,7.467041015625,NP
53,6,250,DC,0.53,-0.03662109375,7.4658203125,NP
54,6,250,DC,0.54,-0.035400390625,7.4658203125,NP
55,6,250,DC,0.55,-0.0341796875,7.464599609375,NP
56,6,250,DC,0.56,-0.03662109375,7.464599609375,NP
57,6,250,DC,0.5700000000000001,-0.037841796875,7.464599609375,NP
58,6,250,DC,0.58,-0.035400390625,7.4658203125,NP
59,6,250,DC,0.59,-0.037841796875,7.4658203125,NP
60,6,250,DC,0.6,-0.0341796875,7.4658203125,NP
61,6,250,DC,0.61,-0.035400390625,7.467041015625,NP
62,6,250,DC,0.62,-0.03662109375,7.4658203125,NP
63,6,250,DC,0.63,-0.0341796875,7.4658203125,NP
64,6,250,DC,0.64,-0.0341796875,7.4658203125,NP
65,6,250,DC,0.65,-0.0341796875,7.4658203125,NP
66,6,250,DC,0.66,-0.035400390625,7.467041015625,NP
67,6,250,DC,0.67,-0.037841796875,7.4658203125,NP
68,6,250,DC,0.68,-0.0341796875,7.4658203125,NP
69,6,250,DC,0.6900000000000001,-0.03662109375,7.464599609375,NP
70,6,250,DC,0.7000000000000001,-0.037841796875,7.4658203125,NP
71,6,250,DC,0.71,-0.0341796875,7.467041015625,NP
72,6,250,DC,0.72,-0.03662109375,7.464599609375,NP
73,6,250,DC,0.73,-0.037841796875,7.4658203125,NP
74,6,250,DC,0.74,-0.032958984375,7.4658203125,NP
75,6,250,DC,0.75,-0.037841796875,7.4658203125,NP
76,6,250,DC,0.76,-0.035400390625,7.464599609375,NP
77,6,250,DC,0.77,-0.03173828125,7.464599609375,NP
78,6,250,DC,0.78,-0.03662109375,7.467041015625,NP
79,6,250,DC,0.79,-0.03173828125,7.464599609375,NP
80,6,250,DC,0.8,-0.032958984375,7.4658203125,NP
81,6,250,DC,0.81,-0.0341796875,7.464599609375,NP
82,6,250,DC,0.8200000000000001,-0.0341796875,7.4658203125,NP
83,6,250,DC,0.8300000000000001,-0.035400390625,7.4658203125,NP
84,6,250,DC,0.84,-0.035400390625,7.467041015625,NP
85,6,250,DC,0.85,-0.03662109375,7.464599609375,NP
86,6,250,DC,0.86,-0.03662109375,7.4658203125,NP
87,6,250,DC,0.87,-0.035400390625,7.464599609375,NP
88,6,250,DC,0.88,-0.0341796875,7.4658203125,NP
89,6,250,DC,0.89,-0.037841796875,7.4658203125,NP
90,6,250,DC,0.9,-0.035400390625,7.4658203125,NP
91,6,250,DC,0.91,-0.037841796875,7.464599609375,NP
92,6,250,DC,0.92,-0.03662109375,7.4658203125,NP
93,6,250,DC,0.93,-0.035400390625,7.4658203125,NP
94,6,250,DC,0.9400000000000001,-0.03662109375,7.464599609375,NP
95,6,250,DC,0.9500000000000001,-0.0341796875,7.464599609375,NP
96,6,250,DC,0.96,-0.035400390625,7.4658203125,NP
97,6,250,DC,0.97,-0.0341796875,7.46337890625,NP
98,6,250,DC,0.98,-0.032958984375,7.4658203125,NP
99,6,250,DC,0.99,-0.035400390625,7.4658203125,NP
100,6,250,DC,1.0,-0.03662109375,7.464599609375,NP
101,6,250,DC,1.01,-0.032958984375,7.4658203125,NP
102,6,250,DC,1.02,-0.037841796875,7.464599609375,NP
103,6,250,DC,1.03,-0.032958984375,7.464599609375,NP
104,6,250,DC,1.04,-0.0341796875,7.467041015625,NP
105,6,250,DC,1.05,-0.035400390625,7.467041015625,NP
106,6,250,DC,1.06,-0.0341796875,7.4658203125,NP
107,6,250,DC,1.07,-0.03662109375,7.4658203125,NP
108,6,250,DC,1.08,-0.037841796875,7.467041015625,NP
109,6,250,DC,1.09,-0.032958984375,7.464599609375,NP
110,6,250,DC,1.1,-0.03662109375,7.4658203125,NP
111,6,250,DC,1.11,-0.035400390625,7.464599609375,NP
112,6,250,DC,1.12,-0.0341796875,7.4658203125,NP
113,6,250,DC,1.1300000000000001,-0.037841796875,7.464599609375,NP
114,6,250,DC,1.1400000000000001,-0.03662109375,7.4658203125,NP
115,6,250,DC,1.1500000000000001,-0.035400390625,7.464599609375,NP
116,6,250,DC,1.16,-0.035400390625,7.4658203125,NP
117,6,250,DC,1.17,-0.0341796875,7.467041015625,NP
118,6,250,DC,1.18,-0.035400390625,7.464599609375,NP
119,6,250,DC,1.19,-0.03662109375,7.4658203125,NP
120,6,250,DC,1.2,-0.0341796875,7.467041015625,NP
121,6,250,DC,1.21,-0.0390625,7.4658203125,NP
122,6,250,DC,1.22,-0.0341796875,7.464599609375,NP
123,6,250,DC,1.23,-0.03662109375,7.467041015625,NP
124,6,250,DC,1.24,-0.037841796875,7.4658203125,NP
125,6,250,DC,1.25,-0.032958984375,7.464599609375,NP
126,6,250,DC,1.26,-0.0341796875,7.464599609375,NP
127,6,250,DC,1.27,-0.03662109375,7.464599609375,NP
128,6,250,DC,1.28,-0.0341796875,7.464599609375,NP
129,6,250,DC,1.29,-0.037841796875,7.464599609375,NP
130,6,250,DC,1.3,-0.03662109375,7.464599609375,NP
131,6,250,DC,1.31,-0.035400390625,7.464599609375,NP
132,6,250,DC,1.32,-0.03662109375,7.464599609375,NP
133,6,250,DC,1.33,-0.032958984375,7.4658203125,NP
134,6,250,DC,1.34,-0.03662109375,7.467041015625,NP
135,6,250,DC,1.35,-0.0341796875,7.467041015625,NP
136,6,250,DC,1.36,-0.032958984375,7.464599609375,NP
137,6,250,DC,1.37,-0.03662109375,7.464599609375,NP
138,6,250,DC,1.3800000000000001,-0.035400390625,7.467041015625,NP
139,6,250,DC,1.3900000000000001,-0.0341796875,7.467041015625,NP
140,6,250,DC,1.4000000000000001,-0.0390625,7.4658203125,NP
141,6,250,DC,1.41,-0.032958984375,7.4609375,NP
142,6,250,DC,1.42,-0.035400390625,7.4658203125,NP
143,6,250,DC,1.43,-0.03662109375,7.4658203125,NP
144,6,250,DC,1.44,-0.035400390625,7.4658203125,NP
145,6,250,DC,1.45,-0.03662109375,7.467041015625,NP
146,6,250,DC,1.46,-0.0341796875,7.4658203125,NP
147,6,250,DC,1.47,-0.035400390625,7.464599609375,NP
148,6,250,DC,1.48,-0.037841796875,7.4658203125,NP
149,6,250,DC,1.49,-0.0341796875,7.464599609375,NP
150,6,250,DC,1.5,-0.0341796875,7.464599609375,NP
151,6,250,DC,1.51,-0.03662109375,7.4658203125,NP
152,6,250,DC,1.52,-0.0341796875,7.464599609375,NP
153,6,250,DC,1.53,-0.03662109375,7.464599609375,NP
154,6,250,DC,1.54,-0.0341796875,7.464599609375,NP
155,6,250,DC,1.55,-0.0341796875,7.4658203125,NP
156,6,250,DC,1.56,-0.03662109375,7.467041015625,NP
157,6,250,DC,1.57,-0.035400390625,7.467041015625,NP
158,6,250,DC,1.58,-0.035400390625,7.4658203125,NP
159,6,250,DC,1.59,-0.0390625,7.4658203125,NP
160,6,250,DC,1.6,-0.03662109375,7.464599609375,NP
161,6,250,DC,1.61,-0.03662109375,7.4658203125,NP
162,6,250,DC,1.62,-0.037841796875,7.46337890625,NP
163,6,250,DC,1.6300000000000001,-0.0341796875,7.4658203125,NP
164,6,250,DC,1.6400000000000001,-0.035400390625,7.4658203125,NP
165,6,250,DC,1.6500000000000001,-0.035400390625,7.4658203125,NP
166,6,250,DC,1.6600000000000001,-0.032958984375,7.467041015625,NP
167,6,250,DC,1.67,-0.03662109375,7.46337890625,NP
168,6,250,DC,1.68,-0.035400390625,7.464599609375,NP
169,6,250,DC,1.69,-0.03662109375,7.467041015625,NP
170,6,250,DC,1.7,-0.03662109375,7.4658203125,NP
171,6,250,DC,1.71,-0.032958984375,7.4658203125,NP
172,6,250,DC,1.72,-0.0390625,7.467041015625,NP
173,6,250,DC,1.73,-0.03662109375,7.467041015625,NP
174,6,250,DC,1.74,-0.032958984375,7.4658203125,NP
175,6,250,DC,1.75,-0.037841796875,7.4658203125,NP
176,6,250,DC,1.76,-0.0341796875,7.4658203125,NP
177,6,250,DC,1.77,-0.035400390625,7.4658203125,NP
178,6,250,DC,1.78,-0.03662109375,7.4658203125,NP
179,6,250,DC,1.79,-0.0341796875,7.464599609375,NP
180,6,250,DC,1.8,-0.0390625,7.4658203125,NP
181,6,250,DC,1.81,-0.035400390625,7.4658203125,NP
182,6,250,DC,1.82,-0.0341796875,7.467041015625,NP
183,6,250,DC,1.83,-0.037841796875,7.4658203125,NP
184,6,250,DC,1.84,-0.0341796875,7.464599609375,NP
185,6,250,DC,1.85,-0.035400390625,7.4658203125,NP
186,6,250,DC,1.86,-0.03662109375,7.464599609375,NP
187,6,250,DC,1.87,-0.032958984375,7.464599609375,NP
188,6,250,DC,1.8800000000000001,-0.035400390625,7.464599609375,NP
189,6,250,DC,1.8900000000000001,-0.035400390625,7.464599609375,NP
190,6,250,DC,1.9000000000000001,-0.0341796875,7.4658203125,NP
191,6,250,DC,1.9100000000000001,-0.037841796875,7.4658203125,NP
192,6,250,DC,1.92,-0.03662109375,7.4658203125,NP
193,6,250,DC,1.93,-0.03662109375,7.4658203125,NP
194,6,250,DC,1.94,-0.03662109375,7.4658203125,NP
195,6,250,DC,1.95,-0.032958984375,7.464599609375,NP
196,6,250,DC,1.96,-0.03662109375,7.464599609375,NP
197,6,250,DC,1.97,-0.035400390625,7.467041015625,NP
198,6,250,DC,1.98,-0.03173828125,7.4658203125,NP
199,6,250,DC,1.99,-0.03662109375,7.4658203125,NP
200,6,250,DC,2.0,-0.032958984375,7.46337890625,NP
201,6,250,DC,2.0100000000000002,-0.03662109375,7.4658203125,NP
202,6,250,DC,2.02,-0.035400390625,7.467041015625,NP
203,6,250,DC,2.0300000000000002,-0.0341796875,7.464599609375,NP
204,6,250,DC,2.04,-0.037841796875,7.4658203125,NP
205,6,250,DC,2.05,-0.0341796875,7.4658203125,NP
206,6,250,DC,2.06,-0.032958984375,7.4658203125,NP
207,6,250,DC,2.07,-0.037841796875,7.467041015625,NP
208,6,250,DC,2.08,-0.035400390625,7.467041015625,NP
209,6,250,DC,2.09,-0.035400390625,7.464599609375,NP
210,6,250,DC,2.1,-0.037841796875,7.4658203125,NP
211,6,250,DC,2.11,-0.0341796875,7.4658203125,NP
212,6,250,DC,2.12,-0.03662109375,7.4658203125,NP
213,6,250,DC,2.13,-0.03662109375,7.46337890625,NP
214,6,250,DC,2.14,-0.032958984375,7.4658203125,NP
215,6,250,DC,2.15,-0.040283203125,7.464599609375,NP
216,6,250,DC,2.16,-0.03662109375,7.467041015625,NP
217,6,250,DC,2.17,-0.0341796875,7.4658203125,NP
