,resistance,voltage,current,time,pre_rect,post_rect,labels
0,6,250,AC,0.0,-1.77490234375,5.692138671875,NP
1,6,250,AC,0.01,-1.77734375,5.692138671875,NP
2,6,250,AC,0.02,-1.776123046875,5.692138671875,NP
3,6,250,AC,0.03,-1.771240234375,5.692138671875,NP
4,6,250,AC,0.04,-1.7724609375,5.692138671875,NP
5,6,250,AC,0.05,-1.767578125,5.693359375,NP
6,6,250,AC,0.06,-1.767578125,5.692138671875,NP
7,6,250,AC,0.07,-1.768798828125,5.692138671875,NP
8,6,250,AC,0.08,-1.7724609375,5.692138671875,NP
9,6,250,AC,0.09,-1.773681640625,5.693359375,NP
10,6,250,AC,0.1,-1.776123046875,5.693359375,NP
11,6,250,AC,0.11,-1.776123046875,5.692138671875,NP
12,6,250,AC,0.12,-1.773681640625,5.69091796875,NP
13,6,250,AC,0.13,-1.77001953125,5.692138671875,NP
14,6,250,AC,0.14,-1.771240234375,5.69091796875,NP
15,6,250,AC,0.15,-1.767578125,5.692138671875,NP
16,6,250,AC,0.16,-1.766357421875,5.692138671875,NP
17,6,250,AC,0.17,-1.771240234375,5.692138671875,NP
18,6,250,AC,0.18,-1.7724609375,5.692138671875,NP
19,6,250,AC,0.19,-1.776123046875,5.693359375,NP
20,6,250,AC,0.2,-1.776123046875,5.69091796875,NP
21,6,250,AC,0.21,-1.77490234375,5.692138671875,NP
22,6,250,AC,0.22,-1.773681640625,5.69091796875,NP
23,6,250,AC,0.23,-1.771240234375,5.692138671875,NP
24,6,250,AC,0.24,-1.767578125,5.692138671875,NP
25,6,250,AC,0.25,-1.768798828125,5.69091796875,NP
26,6,250,AC,0.26,-1.768798828125,5.69091796875,NP
27,6,250,AC,0.27,-1.773681640625,5.69091796875,NP
28,6,250,AC,0.28,-1.7724609375,5.689697265625,NP
29,6,250,AC,0.29,-1.776123046875,5.692138671875,NP
30,6,250,AC,0.3,-1.77490234375,5.692138671875,NP
31,6,250,AC,0.31,-1.77490234375,5.69091796875,NP
32,6,250,AC,0.32,-1.773681640625,5.693359375,NP
33,6,250,AC,0.33,-1.77001953125,5.692138671875,NP
34,6,250,AC,0.34,-1.767578125,5.69091796875,NP
35,6,250,AC,0.35000000000000003,-1.766357421875,5.692138671875,NP
36,6,250,AC,0.36,-1.771240234375,5.693359375,NP
37,6,250,AC,0.37,-1.771240234375,5.692138671875,NP
38,6,250,AC,0.38,-1.776123046875,5.689697265625,NP
39,6,250,AC,0.39,-1.776123046875,5.692138671875,NP
40,6,250,AC,0.4,-1.776123046875,5.692138671875,NP
41,6,250,AC,0.41000000000000003,-1.77490234375,5.692138671875,NP
42,6,250,AC,0.42,-1.771240234375,5.692138671875,NP
43,6,250,AC,0.43,-1.77001953125,5.69091796875,NP
44,6,250,AC,0.44,-1.768798828125,5.693359375,NP
45,6,250,AC,0.45,-1.767578125,5.692138671875,NP
46,6,250,AC,0.46,-1.771240234375,5.69091796875,NP
47,6,250,AC,0.47000000000000003,-1.77490234375,5.692138671875,NP
48,6,250,AC,0.48,-1.776123046875,5.692138671875,NP
49,6,250,AC,0.49,-1.781005859375,5.692138671875,NP
50,6,250,AC,0.5,-1.776123046875,5.693359375,NP
51,6,250,AC,0.51,-1.7724609375,5.692138671875,NP
52,6,250,AC,0.52,-1.771240234375,5.692138671875,NP
53,6,250,AC,0.53,-1.767578125,5.692138671875,NP
54,6,250,AC,0.54,-1.768798828125,5.69091796875,NP
55,6,250,AC,0.55,-1.77001953125,5.692138671875,NP
56,6,250,AC,0.56,-1.773681640625,5.692138671875,NP
57,6,250,AC,0.5700000000000001,-1.77734375,5.692138671875,NP
58,6,250,AC,0.58,-1.778564453125,5.692138671875,NP
59,6,250,AC,0.59,-1.776123046875,5.692138671875,NP
60,6,250,AC,0.6,-1.77490234375,5.692138671875,NP
61,6,250,AC,0.61,-1.771240234375,5.692138671875,NP
62,6,250,AC,0.62,-1.77001953125,5.693359375,NP
63,6,250,AC,0.63,-1.767578125,5.692138671875,NP
64,6,250,AC,0.64,-1.768798828125,5.692138671875,NP
65,6,250,AC,0.65,-1.768798828125,5.692138671875,NP
66,6,250,AC,0.66,-1.77490234375,5.692138671875,NP
67,6,250,AC,0.67,-1.778564453125,5.692138671875,NP
68,6,250,AC,0.68,-1.776123046875,5.69091796875,NP
69,6,250,AC,0.6900000000000001,-1.778564453125,5.692138671875,NP
70,6,250,AC,0.7000000000000001,-1.773681640625,5.692138671875,NP
71,6,250,AC,0.71,-1.7724609375,5.692138671875,NP
72,6,250,AC,0.72,-1.768798828125,5.69091796875,NP
