,resistance,voltage,current,time,pre_rect,post_rect,labels
0,9,75,DC,0.0,-0.135498046875,7.81494140625,NP
1,9,75,DC,0.01,-0.4638671875,7.56591796875,NP
2,9,75,DC,0.02,-0.66650390625,7.310791015625,NP
3,9,75,DC,0.03,-0.70556640625,7.122802734375,NP
4,9,75,DC,0.04,-0.65185546875,7.020263671875,NP
5,9,75,DC,0.05,-0.531005859375,6.9970703125,NP
6,9,75,DC,0.06,-0.3466796875,7.05078125,NP
7,9,75,DC,0.07,-0.13427734375,7.166748046875,NP
8,9,75,DC,0.08,0.079345703125,7.320556640625,NP
9,9,75,DC,0.09,0.291748046875,7.5,NP
10,9,75,DC,0.1,0.499267578125,7.69287109375,NP
11,9,75,DC,0.11,0.654296875,7.880859375,NP
12,9,75,DC,0.12,0.657958984375,8.018798828125,NP
13,9,75,DC,0.13,0.4541015625,8.052978515625,NP
14,9,75,DC,0.14,0.1123046875,7.952880859375,NP
15,9,75,DC,0.15,-0.269775390625,7.740478515625,NP
16,9,75,DC,0.16,-0.565185546875,7.470703125,NP
17,9,75,DC,0.17,-0.697021484375,7.236328125,NP
18,9,75,DC,0.18,-0.6982421875,7.073974609375,NP
19,9,75,DC,0.19,-0.6201171875,7.000732421875,NP
20,9,75,DC,0.2,-0.458984375,7.00927734375,NP
21,9,75,DC,0.21,-0.25390625,7.091064453125,NP
22,9,75,DC,0.22,-0.037841796875,7.230224609375,NP
23,9,75,DC,0.23,0.181884765625,7.39990234375,NP
24,9,75,DC,0.24,0.3955078125,7.589111328125,NP
25,9,75,DC,0.25,0.58837890625,7.784423828125,NP
26,9,75,DC,0.26,0.68603515625,7.95654296875,NP
27,9,75,DC,0.27,0.58349609375,8.0517578125,NP
28,9,75,DC,0.28,0.294189453125,8.021240234375,NP
29,9,75,DC,0.29,-0.081787109375,7.8564453125,NP
30,9,75,DC,0.3,-0.440673828125,7.606201171875,NP
31,9,75,DC,0.31,-0.673828125,7.335205078125,NP
32,9,75,DC,0.32,-0.743408203125,7.125244140625,NP
33,9,75,DC,0.33,-0.687255859375,7.005615234375,NP
34,9,75,DC,0.34,-0.55419921875,6.9775390625,NP
35,9,75,DC,0.35000000000000003,-0.35888671875,7.03369140625,NP
36,9,75,DC,0.36,-0.140380859375,7.152099609375,NP
37,9,75,DC,0.37,0.081787109375,7.313232421875,NP
38,9,75,DC,0.38,0.30029296875,7.5,NP
39,9,75,DC,0.39,0.51025390625,7.696533203125,NP
40,9,75,DC,0.4,0.66162109375,7.884521484375,NP
41,9,75,DC,0.41000000000000003,0.653076171875,8.023681640625,NP
42,9,75,DC,0.42,0.4296875,8.048095703125,NP
43,9,75,DC,0.43,0.076904296875,7.935791015625,NP
44,9,75,DC,0.44,-0.303955078125,7.716064453125,NP
45,9,75,DC,0.45,-0.5810546875,7.44873046875,NP
46,9,75,DC,0.46,-0.712890625,7.213134765625,NP
47,9,75,DC,0.47000000000000003,-0.704345703125,7.05810546875,NP
48,9,75,DC,0.48,-0.606689453125,6.9921875,NP
49,9,75,DC,0.49,-0.443115234375,7.010498046875,NP
50,9,75,DC,0.5,-0.2392578125,7.100830078125,NP
51,9,75,DC,0.51,-0.030517578125,7.237548828125,NP
52,9,75,DC,0.52,0.172119140625,7.403564453125,NP
53,9,75,DC,0.53,0.379638671875,7.58544921875,NP
54,9,75,DC,0.54,0.5712890625,7.77587890625,NP
55,9,75,DC,0.55,0.670166015625,7.9443359375,NP
56,9,75,DC,0.56,0.57861328125,8.0419921875,NP
57,9,75,DC,0.5700000000000001,0.301513671875,8.013916015625,NP
58,9,75,DC,0.58,-0.0634765625,7.857666015625,NP
59,9,75,DC,0.59,-0.401611328125,7.618408203125,NP
60,9,75,DC,0.6,-0.616455078125,7.36572265625,NP
61,9,75,DC,0.61,-0.687255859375,7.16552734375,NP
62,9,75,DC,0.62,-0.655517578125,7.04833984375,NP
63,9,75,DC,0.63,-0.5419921875,7.01171875,NP
64,9,75,DC,0.64,-0.36865234375,7.052001953125,NP
65,9,75,DC,0.65,-0.174560546875,7.152099609375,NP
66,9,75,DC,0.66,0.0244140625,7.293701171875,NP
67,9,75,DC,0.67,0.216064453125,7.4560546875,NP
68,9,75,DC,0.68,0.41748046875,7.633056640625,NP
69,9,75,DC,0.6900000000000001,0.604248046875,7.816162109375,NP
70,9,75,DC,0.7000000000000001,0.67626953125,7.978515625,NP
71,9,75,DC,0.71,0.538330078125,8.0517578125,NP
72,9,75,DC,0.72,0.230712890625,7.996826171875,NP
73,9,75,DC,0.73,-0.13427734375,7.818603515625,NP
74,9,75,DC,0.74,-0.45654296875,7.569580078125,NP
75,9,75,DC,0.75,-0.653076171875,7.318115234375,NP
76,9,75,DC,0.76,-0.699462890625,7.130126953125,NP
77,9,75,DC,0.77,-0.63720703125,7.027587890625,NP
78,9,75,DC,0.78,-0.49560546875,7.012939453125,NP
