,resistance,voltage,current,time,pre_rect,post_rect,labels
0,8,75,DC,0.0,-0.003662109375,7.613525390625,NP
1,8,75,DC,0.01,-0.006103515625,7.6123046875,NP
2,8,75,DC,0.02,-0.006103515625,7.613525390625,NP
3,8,75,DC,0.03,-0.0048828125,7.6123046875,NP
4,8,75,DC,0.04,-0.0048828125,7.6123046875,NP
5,8,75,DC,0.05,-0.0048828125,7.6123046875,NP
6,8,75,DC,0.06,-0.0048828125,7.61474609375,NP
7,8,75,DC,0.07,-0.0048828125,7.613525390625,NP
8,8,75,DC,0.08,-0.006103515625,7.613525390625,NP
9,8,75,DC,0.09,-0.00732421875,7.613525390625,NP
10,8,75,DC,0.1,-0.0048828125,7.6123046875,NP
11,8,75,DC,0.11,-0.006103515625,7.6123046875,NP
12,8,75,DC,0.12,-0.0048828125,7.6123046875,NP
13,8,75,DC,0.13,-0.0048828125,7.6123046875,NP
14,8,75,DC,0.14,-0.006103515625,7.613525390625,NP
15,8,75,DC,0.15,-0.0048828125,7.613525390625,NP
16,8,75,DC,0.16,-0.003662109375,7.6123046875,NP
17,8,75,DC,0.17,-0.006103515625,7.613525390625,NP
18,8,75,DC,0.18,-0.003662109375,7.61474609375,NP
19,8,75,DC,0.19,-0.006103515625,7.613525390625,NP
20,8,75,DC,0.2,-0.00732421875,7.613525390625,NP
21,8,75,DC,0.21,-0.006103515625,7.613525390625,NP
22,8,75,DC,0.22,-0.006103515625,7.6123046875,NP
23,8,75,DC,0.23,-0.006103515625,7.613525390625,NP
24,8,75,DC,0.24,-0.006103515625,7.6123046875,NP
25,8,75,DC,0.25,-0.006103515625,7.61474609375,NP
26,8,75,DC,0.26,-0.006103515625,7.61474609375,NP
27,8,75,DC,0.27,-0.00732421875,7.6123046875,NP
28,8,75,DC,0.28,-0.0048828125,7.6123046875,NP
29,8,75,DC,0.29,-0.0048828125,7.61474609375,NP
30,8,75,DC,0.3,-0.0048828125,7.613525390625,NP
31,8,75,DC,0.31,-0.006103515625,7.613525390625,NP
32,8,75,DC,0.32,-0.006103515625,7.613525390625,NP
33,8,75,DC,0.33,-0.006103515625,7.6123046875,NP
34,8,75,DC,0.34,-0.00732421875,7.6123046875,NP
35,8,75,DC,0.35000000000000003,-0.006103515625,7.6123046875,NP
36,8,75,DC,0.36,-0.006103515625,7.6123046875,NP
37,8,75,DC,0.37,-0.0048828125,7.611083984375,NP
38,8,75,DC,0.38,-0.006103515625,7.6123046875,NP
39,8,75,DC,0.39,-0.006103515625,7.613525390625,NP
40,8,75,DC,0.4,-0.006103515625,7.613525390625,NP
41,8,75,DC,0.41000000000000003,-0.003662109375,7.6123046875,NP
42,8,75,DC,0.42,-0.00732421875,7.61474609375,NP
43,8,75,DC,0.43,-0.006103515625,7.613525390625,NP
44,8,75,DC,0.44,-0.006103515625,7.6123046875,NP
45,8,75,DC,0.45,-0.003662109375,7.6123046875,NP
46,8,75,DC,0.46,-0.0048828125,7.613525390625,NP
47,8,75,DC,0.47000000000000003,-0.003662109375,7.61474609375,NP
48,8,75,DC,0.48,-0.006103515625,7.613525390625,NP
49,8,75,DC,0.49,-0.00732421875,7.613525390625,NP
50,8,75,DC,0.5,-0.006103515625,7.6123046875,NP
51,8,75,DC,0.51,-0.006103515625,7.6123046875,NP
52,8,75,DC,0.52,-0.006103515625,7.613525390625,NP
53,8,75,DC,0.53,-0.006103515625,7.6123046875,NP
54,8,75,DC,0.54,-0.008544921875,7.6123046875,NP
55,8,75,DC,0.55,-0.0048828125,7.613525390625,NP
56,8,75,DC,0.56,-0.003662109375,7.6123046875,NP
57,8,75,DC,0.5700000000000001,-0.008544921875,7.613525390625,NP
58,8,75,DC,0.58,-0.00732421875,7.6123046875,NP
59,8,75,DC,0.59,-0.00732421875,7.613525390625,NP
60,8,75,DC,0.6,-0.0048828125,7.61474609375,NP
61,8,75,DC,0.61,-0.006103515625,7.6123046875,NP
62,8,75,DC,0.62,-0.00732421875,7.611083984375,NP
63,8,75,DC,0.63,-0.0048828125,7.6123046875,NP
64,8,75,DC,0.64,-0.00732421875,7.6123046875,NP
65,8,75,DC,0.65,-0.0048828125,7.6123046875,NP
66,8,75,DC,0.66,-0.006103515625,7.6123046875,NP
67,8,75,DC,0.67,-0.0048828125,7.613525390625,NP
68,8,75,DC,0.68,-0.0048828125,7.613525390625,NP
69,8,75,DC,0.6900000000000001,-0.003662109375,7.6123046875,NP
70,8,75,DC,0.7000000000000001,-0.006103515625,7.6123046875,NP
71,8,75,DC,0.71,-0.0048828125,7.613525390625,NP
72,8,75,DC,0.72,-0.008544921875,7.6123046875,NP
