,resistance,voltage,current,time,pre_rect,post_rect,labels
0,8,75,DC,0.0,-0.003662109375,7.496337890625,NP
1,8,75,DC,0.01,-0.00732421875,7.496337890625,NP
2,8,75,DC,0.02,-0.0048828125,7.496337890625,NP
3,8,75,DC,0.03,-0.0048828125,7.496337890625,NP
4,8,75,DC,0.04,-0.008544921875,7.496337890625,NP
5,8,75,DC,0.05,-0.003662109375,7.4951171875,NP
6,8,75,DC,0.06,-0.0048828125,7.4951171875,NP
7,8,75,DC,0.07,-0.00732421875,7.496337890625,NP
8,8,75,DC,0.08,-0.0048828125,7.4951171875,NP
9,8,75,DC,0.09,-0.006103515625,7.493896484375,NP
10,8,75,DC,0.1,-0.006103515625,7.496337890625,NP
11,8,75,DC,0.11,-0.003662109375,7.496337890625,NP
12,8,75,DC,0.12,-0.008544921875,7.496337890625,NP
13,8,75,DC,0.13,-0.0048828125,7.496337890625,NP
14,8,75,DC,0.14,-0.00732421875,7.49755859375,NP
15,8,75,DC,0.15,-0.008544921875,7.49755859375,NP
16,8,75,DC,0.16,-0.003662109375,7.4951171875,NP
17,8,75,DC,0.17,-0.008544921875,7.496337890625,NP
18,8,75,DC,0.18,-0.006103515625,7.496337890625,NP
19,8,75,DC,0.19,-0.003662109375,7.493896484375,NP
20,8,75,DC,0.2,-0.008544921875,7.493896484375,NP
21,8,75,DC,0.21,-0.006103515625,7.4951171875,NP
22,8,75,DC,0.22,-0.003662109375,7.493896484375,NP
23,8,75,DC,0.23,-0.008544921875,7.4951171875,NP
24,8,75,DC,0.24,-0.003662109375,7.49755859375,NP
25,8,75,DC,0.25,-0.00732421875,7.496337890625,NP
26,8,75,DC,0.26,-0.006103515625,7.4951171875,NP
27,8,75,DC,0.27,-0.003662109375,7.4951171875,NP
28,8,75,DC,0.28,-0.008544921875,7.49755859375,NP
29,8,75,DC,0.29,-0.00732421875,7.496337890625,NP
30,8,75,DC,0.3,-0.0048828125,7.496337890625,NP
31,8,75,DC,0.31,-0.00732421875,7.498779296875,NP
32,8,75,DC,0.32,-0.003662109375,7.496337890625,NP
33,8,75,DC,0.33,-0.006103515625,7.4951171875,NP
34,8,75,DC,0.34,-0.00732421875,7.498779296875,NP
35,8,75,DC,0.35000000000000003,-0.003662109375,7.496337890625,NP
36,8,75,DC,0.36,-0.0048828125,7.496337890625,NP
37,8,75,DC,0.37,-0.0048828125,7.496337890625,NP
38,8,75,DC,0.38,-0.0048828125,7.4951171875,NP
39,8,75,DC,0.39,-0.00732421875,7.49755859375,NP
40,8,75,DC,0.4,-0.006103515625,7.496337890625,NP
41,8,75,DC,0.41000000000000003,-0.003662109375,7.4951171875,NP
42,8,75,DC,0.42,-0.006103515625,7.496337890625,NP
43,8,75,DC,0.43,-0.00244140625,7.4951171875,NP
44,8,75,DC,0.44,-0.00732421875,7.496337890625,NP
45,8,75,DC,0.45,-0.0048828125,7.496337890625,NP
46,8,75,DC,0.46,-0.0048828125,7.496337890625,NP
47,8,75,DC,0.47000000000000003,-0.008544921875,7.496337890625,NP
48,8,75,DC,0.48,-0.0048828125,7.496337890625,NP
49,8,75,DC,0.49,-0.00732421875,7.4951171875,NP
50,8,75,DC,0.5,-0.008544921875,7.49755859375,NP
51,8,75,DC,0.51,-0.006103515625,7.4951171875,NP
52,8,75,DC,0.52,-0.006103515625,7.496337890625,NP
53,8,75,DC,0.53,-0.00732421875,7.496337890625,NP
54,8,75,DC,0.54,-0.003662109375,7.496337890625,NP
55,8,75,DC,0.55,-0.00732421875,7.4951171875,NP
56,8,75,DC,0.56,-0.00732421875,7.49755859375,NP
57,8,75,DC,0.5700000000000001,-0.0048828125,7.493896484375,NP
58,8,75,DC,0.58,-0.006103515625,7.496337890625,NP
59,8,75,DC,0.59,-0.0048828125,7.496337890625,NP
60,8,75,DC,0.6,-0.00244140625,7.493896484375,NP
61,8,75,DC,0.61,-0.003662109375,7.4951171875,NP
62,8,75,DC,0.62,-0.006103515625,7.496337890625,NP
63,8,75,DC,0.63,-0.006103515625,7.496337890625,NP
64,8,75,DC,0.64,-0.003662109375,7.49755859375,NP
65,8,75,DC,0.65,-0.003662109375,7.496337890625,NP
66,8,75,DC,0.66,-0.0048828125,7.49755859375,NP
67,8,75,DC,0.67,-0.003662109375,7.49755859375,NP
68,8,75,DC,0.68,-0.00244140625,7.498779296875,NP
69,8,75,DC,0.6900000000000001,-0.00244140625,7.498779296875,NP
70,8,75,DC,0.7000000000000001,0.0048828125,7.5,NP
71,8,75,DC,0.71,0.003662109375,7.501220703125,NP
72,8,75,DC,0.72,0.00732421875,7.503662109375,NP
73,8,75,DC,0.73,0.01953125,7.508544921875,NP
74,8,75,DC,0.74,0.029296875,7.515869140625,NP
75,8,75,DC,0.75,0.035400390625,7.525634765625,NP
76,8,75,DC,0.76,0.0390625,7.53173828125,NP
77,8,75,DC,0.77,0.0390625,7.5341796875,NP
78,8,75,DC,0.78,0.04150390625,7.53662109375,NP
79,8,75,DC,0.79,0.042724609375,7.5390625,NP
80,8,75,DC,0.8,0.040283203125,7.542724609375,NP
81,8,75,DC,0.81,0.045166015625,7.542724609375,NP
82,8,75,DC,0.8200000000000001,0.040283203125,7.542724609375,NP
83,8,75,DC,0.8300000000000001,0.025634765625,7.5390625,NP
84,8,75,DC,0.84,0.013427734375,7.530517578125,NP
85,8,75,DC,0.85,0.00244140625,7.52197265625,NP
86,8,75,DC,0.86,0.001220703125,7.51220703125,NP
87,8,75,DC,0.87,-0.00244140625,7.50732421875,NP
88,8,75,DC,0.88,-0.00732421875,7.5048828125,NP
89,8,75,DC,0.89,-0.0048828125,7.5,NP
90,8,75,DC,0.9,-0.006103515625,7.5,NP
91,8,75,DC,0.91,-0.006103515625,7.498779296875,NP
92,8,75,DC,0.92,-0.0048828125,7.49755859375,NP
93,8,75,DC,0.93,-0.00732421875,7.4951171875,NP
94,8,75,DC,0.9400000000000001,-0.0048828125,7.496337890625,NP
95,8,75,DC,0.9500000000000001,-0.003662109375,7.49755859375,NP
96,8,75,DC,0.96,-0.006103515625,7.49755859375,NP
97,8,75,DC,0.97,-0.003662109375,7.4951171875,NP
98,8,75,DC,0.98,-0.0048828125,7.496337890625,NP
99,8,75,DC,0.99,-0.00732421875,7.4951171875,NP
100,8,75,DC,1.0,-0.0048828125,7.496337890625,NP
101,8,75,DC,1.01,-0.006103515625,7.496337890625,NP
102,8,75,DC,1.02,-0.0048828125,7.49755859375,NP
103,8,75,DC,1.03,-0.0048828125,7.496337890625,NP
104,8,75,DC,1.04,-0.0048828125,7.496337890625,NP
105,8,75,DC,1.05,-0.00244140625,7.496337890625,NP
106,8,75,DC,1.06,-0.006103515625,7.4951171875,NP
107,8,75,DC,1.07,-0.006103515625,7.49755859375,NP
108,8,75,DC,1.08,-0.003662109375,7.49755859375,NP
109,8,75,DC,1.09,-0.0048828125,7.49755859375,NP
110,8,75,DC,1.1,-0.006103515625,7.4951171875,NP
111,8,75,DC,1.11,-0.003662109375,7.496337890625,NP
112,8,75,DC,1.12,-0.00732421875,7.496337890625,NP
113,8,75,DC,1.1300000000000001,-0.0048828125,7.496337890625,NP
114,8,75,DC,1.1400000000000001,-0.006103515625,7.496337890625,NP
115,8,75,DC,1.1500000000000001,-0.006103515625,7.49755859375,NP
116,8,75,DC,1.16,-0.00244140625,7.498779296875,NP
117,8,75,DC,1.17,-0.008544921875,7.496337890625,NP
118,8,75,DC,1.18,-0.0048828125,7.496337890625,NP
119,8,75,DC,1.19,-0.00244140625,7.49755859375,NP
120,8,75,DC,1.2,-0.00732421875,7.4951171875,NP
121,8,75,DC,1.21,-0.0048828125,7.49755859375,NP
122,8,75,DC,1.22,-0.0048828125,7.4951171875,NP
123,8,75,DC,1.23,-0.009765625,7.49755859375,NP
124,8,75,DC,1.24,-0.003662109375,7.49755859375,NP
125,8,75,DC,1.25,-0.003662109375,7.496337890625,NP
126,8,75,DC,1.26,-0.006103515625,7.49755859375,NP
127,8,75,DC,1.27,-0.00244140625,7.496337890625,NP
128,8,75,DC,1.28,-0.0048828125,7.496337890625,NP
129,8,75,DC,1.29,-0.006103515625,7.49755859375,NP
130,8,75,DC,1.3,-0.003662109375,7.496337890625,NP
131,8,75,DC,1.31,-0.006103515625,7.496337890625,NP
132,8,75,DC,1.32,-0.0048828125,7.496337890625,NP
133,8,75,DC,1.33,-0.003662109375,7.49755859375,NP
