,resistance,voltage,current,time,pre_rect,post_rect,labels
0,9,75,DC,0.0,-0.0048828125,7.61474609375,NP
1,9,75,DC,0.01,-0.0048828125,7.61474609375,NP
2,9,75,DC,0.02,-0.003662109375,7.615966796875,NP
3,9,75,DC,0.03,-0.003662109375,7.613525390625,NP
4,9,75,DC,0.04,-0.0048828125,7.615966796875,NP
5,9,75,DC,0.05,-0.0048828125,7.613525390625,NP
6,9,75,DC,0.06,-0.003662109375,7.613525390625,NP
7,9,75,DC,0.07,-0.0048828125,7.61474609375,NP
8,9,75,DC,0.08,-0.00244140625,7.61474609375,NP
9,9,75,DC,0.09,-0.003662109375,7.615966796875,NP
10,9,75,DC,0.1,-0.003662109375,7.613525390625,NP
11,9,75,DC,0.11,-0.003662109375,7.615966796875,NP
12,9,75,DC,0.12,-0.003662109375,7.61474609375,NP
13,9,75,DC,0.13,-0.003662109375,7.61474609375,NP
14,9,75,DC,0.14,-0.003662109375,7.613525390625,NP
15,9,75,DC,0.15,-0.0048828125,7.61474609375,NP
16,9,75,DC,0.16,-0.00244140625,7.61474609375,NP
17,9,75,DC,0.17,-0.003662109375,7.61474609375,NP
18,9,75,DC,0.18,-0.0048828125,7.615966796875,NP
19,9,75,DC,0.19,-0.003662109375,7.615966796875,NP
20,9,75,DC,0.2,-0.003662109375,7.613525390625,NP
21,9,75,DC,0.21,-0.0048828125,7.615966796875,NP
22,9,75,DC,0.22,-0.003662109375,7.61474609375,NP
23,9,75,DC,0.23,-0.0048828125,7.61474609375,NP
24,9,75,DC,0.24,-0.0048828125,7.615966796875,NP
25,9,75,DC,0.25,-0.006103515625,7.61474609375,NP
26,9,75,DC,0.26,-0.003662109375,7.61474609375,NP
27,9,75,DC,0.27,-0.0048828125,7.61474609375,NP
28,9,75,DC,0.28,-0.003662109375,7.61474609375,NP
29,9,75,DC,0.29,-0.0048828125,7.615966796875,NP
30,9,75,DC,0.3,-0.006103515625,7.615966796875,NP
31,9,75,DC,0.31,-0.00244140625,7.615966796875,NP
32,9,75,DC,0.32,-0.0048828125,7.61474609375,NP
33,9,75,DC,0.33,-0.003662109375,7.61474609375,NP
34,9,75,DC,0.34,-0.0048828125,7.61474609375,NP
35,9,75,DC,0.35000000000000003,-0.00244140625,7.61474609375,NP
36,9,75,DC,0.36,-0.006103515625,7.61474609375,NP
37,9,75,DC,0.37,0.0,7.613525390625,NP
38,9,75,DC,0.38,-0.0048828125,7.615966796875,NP
39,9,75,DC,0.39,-0.006103515625,7.61474609375,NP
40,9,75,DC,0.4,-0.001220703125,7.613525390625,NP
41,9,75,DC,0.41000000000000003,-0.006103515625,7.61474609375,NP
42,9,75,DC,0.42,-0.003662109375,7.615966796875,NP
43,9,75,DC,0.43,-0.00244140625,7.615966796875,NP
44,9,75,DC,0.44,-0.0048828125,7.61474609375,NP
45,9,75,DC,0.45,-0.0048828125,7.615966796875,NP
46,9,75,DC,0.46,-0.006103515625,7.61474609375,NP
47,9,75,DC,0.47000000000000003,-0.0048828125,7.61474609375,NP
48,9,75,DC,0.48,-0.003662109375,7.61474609375,NP
49,9,75,DC,0.49,-0.0048828125,7.615966796875,NP
