2025-07-22 20:48:03.437005 28 {'chunk_seconds': 5, 'num_freqs': 11, 'num_estimators': 300, 'max_depth': 60} 0.40802552016884935
2025-07-22 20:57:05.901005 29 {'chunk_seconds': 2, 'num_freqs': 15, 'num_estimators': 100, 'max_depth': 60} 0.4206081420973476
2025-07-22 21:05:26.533955 30 {'chunk_seconds': 1, 'num_freqs': 3, 'num_estimators': 500, 'max_depth': 20} 0.36425380811006725
2025-07-22 21:14:52.037086 31 {'chunk_seconds': 3, 'num_freqs': 13, 'num_estimators': 400, 'max_depth': 60} 0.4300357546229776
2025-07-22 21:24:16.647210 32 {'chunk_seconds': 3, 'num_freqs': 14, 'num_estimators': 400, 'max_depth': 60} 0.433392483440356
2025-07-22 21:33:58.929477 33 {'chunk_seconds': 4, 'num_freqs': 15, 'num_estimators': 400, 'max_depth': 60} 0.4296934324777635
2025-07-22 21:43:40.085466 34 {'chunk_seconds': 2, 'num_freqs': 14, 'num_estimators': 400, 'max_depth': 30} 0.4173537246331264
2025-07-22 21:53:19.918699 35 {'chunk_seconds': 3, 'num_freqs': 13, 'num_estimators': 50, 'max_depth': None} 0.44445289431514495
2025-07-22 22:01:30.544851 36 {'chunk_seconds': 5, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': None} 0.437988763976017
2025-07-22 22:09:41.969114 37 {'chunk_seconds': 4, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': None} 0.4188092415990184
2025-07-22 22:17:50.596314 38 {'chunk_seconds': 1, 'num_freqs': 12, 'num_estimators': 50, 'max_depth': None} 0.41408749692366076
2025-07-22 22:25:58.293302 39 {'chunk_seconds': 6, 'num_freqs': 14, 'num_estimators': 100, 'max_depth': 10} 0.24196655295731706
2025-07-22 22:34:11.361289 40 {'chunk_seconds': 4, 'num_freqs': 12, 'num_estimators': 500, 'max_depth': 50} 0.4124183738267296
2025-07-22 22:44:03.612196 41 {'chunk_seconds': 5, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': None} 0.412608419458394
2025-07-22 22:52:10.238784 42 {'chunk_seconds': 5, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': None} 0.40816505151530713
2025-07-22 23:00:17.523566 43 {'chunk_seconds': 3, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': None} 0.44556416694751066
2025-07-22 23:08:24.467723 44 {'chunk_seconds': 2, 'num_freqs': 13, 'num_estimators': 50, 'max_depth': 40} 0.4350500119748461
2025-07-22 23:16:33.519232 45 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 300, 'max_depth': 20} 0.39165099236887596
2025-07-22 23:25:40.604470 46 {'chunk_seconds': 3, 'num_freqs': 14, 'num_estimators': 600, 'max_depth': None} 0.44989215113441694
2025-07-22 23:36:21.257593 47 {'chunk_seconds': 2, 'num_freqs': 11, 'num_estimators': 200, 'max_depth': None} 0.4429645573064909
2025-07-22 23:44:58.284886 48 {'chunk_seconds': 4, 'num_freqs': 4, 'num_estimators': 600, 'max_depth': None} 0.3728394218762755
2025-07-22 23:54:42.881689 49 {'chunk_seconds': 4, 'num_freqs': 14, 'num_estimators': 600, 'max_depth': None} 0.42290866274770833
2025-07-23 00:05:14.292452 50 {'chunk_seconds': 2, 'num_freqs': 12, 'num_estimators': 600, 'max_depth': 10} 0.22278718374371723
2025-07-23 00:14:35.751633 51 {'chunk_seconds': 2, 'num_freqs': 11, 'num_estimators': 200, 'max_depth': None} 0.3611305880764134
2025-07-23 00:23:20.112750 52 {'chunk_seconds': 1, 'num_freqs': 10, 'num_estimators': 200, 'max_depth': None} 0.3898573502378942
2025-07-23 00:32:05.830630 53 {'chunk_seconds': 3, 'num_freqs': 13, 'num_estimators': 200, 'max_depth': None} 0.418122328292146
2025-07-23 00:40:50.926862 54 {'chunk_seconds': 3, 'num_freqs': 11, 'num_estimators': 200, 'max_depth': None} 0.39645355410001276
2025-07-23 00:49:28.251004 55 {'chunk_seconds': 2, 'num_freqs': 13, 'num_estimators': 600, 'max_depth': 40} 0.39790205948265506
2025-07-23 00:59:45.132996 56 {'chunk_seconds': 2, 'num_freqs': 9, 'num_estimators': 200, 'max_depth': None} 0.37745861800528907
2025-07-23 01:08:25.012940 57 {'chunk_seconds': 4, 'num_freqs': 12, 'num_estimators': 50, 'max_depth': 30} 0.4346187668488113
2025-07-23 01:16:36.849571 58 {'chunk_seconds': 1, 'num_freqs': 14, 'num_estimators': 200, 'max_depth': 50} 0.3942209562179307
2025-07-23 01:25:24.273801 59 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 600, 'max_depth': None} 0.39120462684376267
2025-07-23 01:35:28.479939 60 {'chunk_seconds': 9, 'num_freqs': 13, 'num_estimators': 100, 'max_depth': 20} 0.4236254800971463
2025-07-23 01:43:46.682679 61 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': 60} 0.46519647851606716
2025-07-23 01:51:53.921541 62 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': 60} 0.4228767999621075
2025-07-23 02:00:03.091791 63 {'chunk_seconds': 2, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': None} 0.3730304016004537
2025-07-23 02:08:13.425354 64 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': 60} 0.4305010718509356
2025-07-23 02:16:23.947048 65 {'chunk_seconds': 4, 'num_freqs': 14, 'num_estimators': 300, 'max_depth': 10} 0.2564013814705545
2025-07-23 02:25:10.177782 66 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': 60} 0.3757281449026341
2025-07-23 02:33:17.021055 67 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 500, 'max_depth': None} 0.39660181838273306
2025-07-23 02:43:00.375541 68 {'chunk_seconds': 2, 'num_freqs': 14, 'num_estimators': 200, 'max_depth': 40} 0.4100505304872203
2025-07-23 02:51:47.330592 69 {'chunk_seconds': 4, 'num_freqs': 13, 'num_estimators': 50, 'max_depth': 30} 0.4552080090324471
2025-07-23 02:59:57.121537 70 {'chunk_seconds': 4, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': 30} 0.4076249757665173
2025-07-23 03:08:04.844311 71 {'chunk_seconds': 3, 'num_freqs': 13, 'num_estimators': 50, 'max_depth': 60} 0.4008311975077004
2025-07-23 03:16:09.889700 72 {'chunk_seconds': 7, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': 30} 0.4523203453442239
2025-07-23 03:24:16.987228 73 {'chunk_seconds': 8, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': 30} 0.41837856893159986
2025-07-23 03:32:26.083853 74 {'chunk_seconds': 7, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': 30} 0.4016408106486218
2025-07-23 03:40:42.491036 75 {'chunk_seconds': 6, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': 30} 0.4372150752108592
2025-07-23 03:48:51.992697 76 {'chunk_seconds': 4, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': 30} 0.4402377520815824
2025-07-23 03:57:01.181445 77 {'chunk_seconds': 5, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': 30} 0.446040106626757
2025-07-23 04:05:16.580975 78 {'chunk_seconds': 5, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': 30} 0.40034354700410685
2025-07-23 04:13:23.842639 79 {'chunk_seconds': 7, 'num_freqs': 15, 'num_estimators': 600, 'max_depth': 30} 0.43587368769594015
2025-07-23 04:24:00.747801 80 {'chunk_seconds': 5, 'num_freqs': 15, 'num_estimators': 100, 'max_depth': 30} 0.3965486575257497
2025-07-23 04:32:22.186875 81 {'chunk_seconds': 6, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': 30} 0.41721656089396436
2025-07-23 04:40:31.606274 82 {'chunk_seconds': 8, 'num_freqs': 13, 'num_estimators': 50, 'max_depth': 60} 0.4090066605749568
2025-07-23 04:48:37.157237 83 {'chunk_seconds': 4, 'num_freqs': 6, 'num_estimators': 50, 'max_depth': 30} 0.3267275141182555
2025-07-23 04:56:40.711140 84 {'chunk_seconds': 5, 'num_freqs': 12, 'num_estimators': 50, 'max_depth': 50} 0.4383064032824972
2025-07-23 05:04:50.502941 85 {'chunk_seconds': 6, 'num_freqs': 13, 'num_estimators': 300, 'max_depth': 60} 0.4054135861312741
2025-07-23 05:14:01.443858 86 {'chunk_seconds': 4, 'num_freqs': 15, 'num_estimators': 500, 'max_depth': 20} 0.3515132435411915
2025-07-23 05:23:54.693792 87 {'chunk_seconds': 9, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': 30} 0.3929947048876702
2025-07-23 05:32:05.404275 88 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 400, 'max_depth': 60} 0.4220555966448731
2025-07-23 05:41:49.955538 89 {'chunk_seconds': 4, 'num_freqs': 13, 'num_estimators': 600, 'max_depth': 10} 0.2317296834600402
2025-07-23 05:51:10.469882 90 {'chunk_seconds': 3, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': 60} 0.4047523822290743
2025-07-23 05:59:20.680603 91 {'chunk_seconds': 2, 'num_freqs': 12, 'num_estimators': 200, 'max_depth': None} 0.38428528463413364
2025-07-23 06:08:01.431876 92 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 200, 'max_depth': None} 0.46270508664302434
2025-07-23 06:16:57.180146 93 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 200, 'max_depth': None} 0.4124882679678532
2025-07-23 06:25:44.083650 94 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 50, 'max_depth': None} 0.4348403768560063
2025-07-23 06:33:52.931257 95 {'chunk_seconds': 4, 'num_freqs': 14, 'num_estimators': 400, 'max_depth': None} 0.4226147841957228
2025-07-23 06:43:33.268651 96 {'chunk_seconds': 3, 'num_freqs': 14, 'num_estimators': 50, 'max_depth': 40} 0.43431571152518966
2025-07-23 06:51:41.111482 97 {'chunk_seconds': 4, 'num_freqs': 15, 'num_estimators': 600, 'max_depth': 30} 0.41623143349413055
2025-07-23 07:02:19.298517 98 {'chunk_seconds': 5, 'num_freqs': 14, 'num_estimators': 200, 'max_depth': 50} 0.4380987226133825
2025-07-23 07:11:10.244728 99 {'chunk_seconds': 3, 'num_freqs': 15, 'num_estimators': 100, 'max_depth': None} 0.42231382197454104
2025-07-22 14:44:05.229410 0 {'chunk_seconds': 2, 'num_freqs': 10, 'num_estimators': 8, 'max_depth': 32} 0.5885130208783024
2025-07-22 14:45:27.949316 1 {'chunk_seconds': 1, 'num_freqs': 8, 'num_estimators': 64, 'max_depth': 32} 0.6045250559629217
2025-07-22 14:49:23.913953 0 {'chunk_seconds': 1, 'num_freqs': 1, 'num_estimators': 8, 'max_depth': 8} 0.5733872601945248
2025-07-22 14:50:51.090041 1 {'chunk_seconds': 1, 'num_freqs': 10, 'num_estimators': 128, 'max_depth': 16} 0.6244406706290465
2025-07-22 14:54:09.123144 0 {'chunk_seconds': 2, 'num_freqs': 4, 'num_estimators': 128, 'max_depth': 64} 0.22081684274021862
2025-07-22 14:55:04.487616 1 {'chunk_seconds': 3, 'num_freqs': 2, 'num_estimators': 128, 'max_depth': 64} 0.15903589699860102
2025-07-22 14:55:59.606405 2 {'chunk_seconds': 1, 'num_freqs': 6, 'num_estimators': 128, 'max_depth': 16} 0.2685850929542356
2025-07-22 14:56:54.019412 3 {'chunk_seconds': 1, 'num_freqs': 9, 'num_estimators': 64, 'max_depth': 64} 0.5501437363817477
2025-07-22 14:58:00.339159 0 {'chunk_seconds': 2, 'num_freqs': 2, 'num_estimators': 8, 'max_depth': 128} 0.5954327912803866
2025-07-22 15:05:19.165355 0 {'chunk_seconds': 1, 'num_freqs': 5, 'num_estimators': 32, 'max_depth': 128} 0.099647530910194
2025-07-22 15:18:15.679225 0 {'chunk_seconds': 2, 'num_freqs': 7, 'num_estimators': 16, 'max_depth': 16} 0.6182464008930144
2025-07-22 15:19:37.123434 1 {'chunk_seconds': 1, 'num_freqs': 3, 'num_estimators': 16, 'max_depth': 128} 0.2107179482258757
2025-07-22 15:22:04.312785 0 {'chunk_seconds': 1, 'num_freqs': 7, 'num_estimators': 8, 'max_depth': 64} 0.5970456015437801
2025-07-22 15:23:10.711741 1 {'chunk_seconds': 3, 'num_freqs': 6, 'num_estimators': 8, 'max_depth': 8} 0.5587760234368303
2025-07-22 15:24:19.530111 2 {'chunk_seconds': 3, 'num_freqs': 4, 'num_estimators': 64, 'max_depth': 8} 0.6023637921928922
2025-07-22 15:25:28.919750 3 {'chunk_seconds': 1, 'num_freqs': 6, 'num_estimators': 32, 'max_depth': 128} 0.512420951063828
2025-07-22 15:28:25.521479 0 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 64} 0.6499660086626684
2025-07-22 15:29:37.724379 1 {'chunk_seconds': 2, 'num_freqs': 1, 'num_estimators': 128, 'max_depth': 16} 0.20954015378422702
2025-07-22 15:30:50.712651 2 {'chunk_seconds': 1, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 32} 0.30342506362408006
2025-07-22 15:39:54.641793 0 {'chunk_seconds': 2, 'num_freqs': 6, 'num_estimators': 128, 'max_depth': 16} 0.5943522975122604
2025-07-22 15:43:04.652038 0 {'chunk_seconds': 2, 'num_freqs': 4, 'num_estimators': 32, 'max_depth': 64} 0.1686216464859041
2025-07-22 15:44:17.749504 1 {'chunk_seconds': 3, 'num_freqs': 4, 'num_estimators': 32, 'max_depth': 32} 0.19765183699054545
2025-07-22 16:05:32.039210 0 {'chunk_seconds': 3, 'num_freqs': 3, 'num_estimators': 16, 'max_depth': 32} 0.43327552976788536
2025-07-22 16:07:05.871435 1 {'chunk_seconds': 1, 'num_freqs': 8, 'num_estimators': 8, 'max_depth': 32} 0.6943349830049
2025-07-22 16:08:39.496732 2 {'chunk_seconds': 1, 'num_freqs': 2, 'num_estimators': 16, 'max_depth': 128} 0.37992139210139847
2025-07-22 16:10:13.360614 3 {'chunk_seconds': 2, 'num_freqs': 4, 'num_estimators': 16, 'max_depth': 16} 0.42034148296945845
2025-07-22 16:13:28.690442 0 {'chunk_seconds': 2, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 16} 0.24147734876658503
2025-07-22 16:18:12.217206 0 {'chunk_seconds': 3, 'num_freqs': 1, 'num_estimators': 64, 'max_depth': 8} 0.5779874468126663
2025-07-22 16:19:33.062044 1 {'chunk_seconds': 2, 'num_freqs': 3, 'num_estimators': 128, 'max_depth': 8} 0.36024766385534207
2025-07-22 16:20:55.008859 2 {'chunk_seconds': 2, 'num_freqs': 6, 'num_estimators': 32, 'max_depth': 64} 0.6430438349635601
2025-07-22 16:28:17.336406 0 {'chunk_seconds': 2, 'num_freqs': 4, 'num_estimators': 8, 'max_depth': 16} 0.21606728539217818
2025-07-22 16:29:48.099348 1 {'chunk_seconds': 1, 'num_freqs': 6, 'num_estimators': 8, 'max_depth': 32} 0.1913587390043958
2025-07-22 16:35:30.935473 0 {'chunk_seconds': 1, 'num_freqs': 1, 'num_estimators': 8, 'max_depth': 16} 0.5448073215828957
2025-07-22 16:36:51.982528 1 {'chunk_seconds': 3, 'num_freqs': 6, 'num_estimators': 128, 'max_depth': 128} 0.6039304459914755
2025-07-22 16:38:13.932529 2 {'chunk_seconds': 2, 'num_freqs': 5, 'num_estimators': 128, 'max_depth': 32} 0.4199058648950907
2025-07-22 16:39:36.091183 3 {'chunk_seconds': 1, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 8} 0.1304028340845511
2025-07-22 16:40:56.900155 4 {'chunk_seconds': 2, 'num_freqs': 1, 'num_estimators': 16, 'max_depth': 16} 0.412086465264093
2025-07-22 16:42:21.049266 5 {'chunk_seconds': 2, 'num_freqs': 1, 'num_estimators': 128, 'max_depth': 8} 0.3400944964036277
2025-07-22 16:43:42.407585 6 {'chunk_seconds': 1, 'num_freqs': 2, 'num_estimators': 32, 'max_depth': 16} 0.5858857126105903
2025-07-22 16:45:04.520851 7 {'chunk_seconds': 2, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 32} 0.5832831318963304
2025-07-22 16:46:25.433225 8 {'chunk_seconds': 2, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 32} 0.6459050232171996
2025-07-22 16:47:46.156752 9 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 64, 'max_depth': 8} 0.5634776433771478
2025-07-22 16:49:08.796853 10 {'chunk_seconds': 3, 'num_freqs': 6, 'num_estimators': 16, 'max_depth': 64} 0.5262838461774771
2025-07-22 16:50:29.248585 11 {'chunk_seconds': 3, 'num_freqs': 6, 'num_estimators': 128, 'max_depth': 128} 0.6613120066277602
2025-07-22 16:51:51.459414 12 {'chunk_seconds': 3, 'num_freqs': 4, 'num_estimators': 8, 'max_depth': 128} 0.5185086054786567
2025-07-22 16:53:12.048767 13 {'chunk_seconds': 2, 'num_freqs': 10, 'num_estimators': 64, 'max_depth': 32} 0.636402907549975
2025-07-22 16:54:33.306434 14 {'chunk_seconds': 3, 'num_freqs': 7, 'num_estimators': 128, 'max_depth': 128} 0.5989835981301761
2025-07-22 16:55:55.566674 15 {'chunk_seconds': 2, 'num_freqs': 4, 'num_estimators': 16, 'max_depth': 64} 0.33804599357643145
2025-07-23 02:57:12.122778 0 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 64} 0.6409676506825949
2025-07-23 03:01:15.950589 1 {'chunk_seconds': 2, 'num_freqs': 1, 'num_estimators': 32, 'max_depth': 8} 0.1493490552415983
2025-07-23 03:05:20.479859 2 {'chunk_seconds': 3, 'num_freqs': 4, 'num_estimators': 16, 'max_depth': 32} 0.3741943927988572
2025-07-23 03:09:22.481055 3 {'chunk_seconds': 2, 'num_freqs': 1, 'num_estimators': 8, 'max_depth': 8} 0.2633644334223568
2025-07-23 03:13:22.917582 4 {'chunk_seconds': 2, 'num_freqs': 3, 'num_estimators': 8, 'max_depth': 16} 0.6370082117574318
2025-07-23 03:17:23.962715 5 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.6254093097440013
2025-07-23 03:21:35.431289 6 {'chunk_seconds': 1, 'num_freqs': 6, 'num_estimators': 128, 'max_depth': 32} 0.2130865359338462
2025-07-23 03:25:44.099176 7 {'chunk_seconds': 1, 'num_freqs': 7, 'num_estimators': 64, 'max_depth': 16} 0.6056310143272222
2025-07-23 03:29:48.388914 8 {'chunk_seconds': 2, 'num_freqs': 10, 'num_estimators': 32, 'max_depth': 64} 0.23824362388834824
2025-07-23 03:33:50.960770 9 {'chunk_seconds': 1, 'num_freqs': 3, 'num_estimators': 64, 'max_depth': 32} 0.2810479520962673
2025-07-23 03:37:58.686276 10 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 64} 0.18958621638579834
2025-07-23 03:42:00.874720 11 {'chunk_seconds': 2, 'num_freqs': 4, 'num_estimators': 8, 'max_depth': 16} 0.1224949918827941
2025-07-23 03:46:01.881569 12 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 8, 'max_depth': 128} 0.30209946994869297
2025-07-23 03:50:02.557743 13 {'chunk_seconds': 2, 'num_freqs': 3, 'num_estimators': 128, 'max_depth': 64} 0.6550788362456545
2025-07-23 03:54:12.576193 14 {'chunk_seconds': 3, 'num_freqs': 5, 'num_estimators': 128, 'max_depth': 64} 0.32778565340242505
2025-07-23 03:58:22.259835 15 {'chunk_seconds': 2, 'num_freqs': 9, 'num_estimators': 128, 'max_depth': 64} 0.6083811238032578
2025-07-23 04:02:36.293007 16 {'chunk_seconds': 2, 'num_freqs': 2, 'num_estimators': 32, 'max_depth': 64} 0.6222110332413496
2025-07-23 04:06:38.988410 17 {'chunk_seconds': 3, 'num_freqs': 6, 'num_estimators': 128, 'max_depth': 128} 0.3080023805353723
2025-07-23 04:10:51.175365 18 {'chunk_seconds': 1, 'num_freqs': 5, 'num_estimators': 32, 'max_depth': 64} 0.5923141531228567
2025-07-23 04:14:53.438305 19 {'chunk_seconds': 2, 'num_freqs': 7, 'num_estimators': 128, 'max_depth': 64} 0.38798709716562524
2025-07-23 04:19:04.918456 20 {'chunk_seconds': 3, 'num_freqs': 3, 'num_estimators': 16, 'max_depth': 64} 0.15801360645346596
2025-07-23 04:23:05.915117 21 {'chunk_seconds': 2, 'num_freqs': 3, 'num_estimators': 8, 'max_depth': 16} 0.16362211306992414
2025-07-23 04:27:06.381731 22 {'chunk_seconds': 2, 'num_freqs': 2, 'num_estimators': 8, 'max_depth': 16} 0.09634554063136493
2025-07-23 04:31:07.625363 23 {'chunk_seconds': 2, 'num_freqs': 4, 'num_estimators': 64, 'max_depth': 16} 0.2576474556341251
2025-07-23 04:35:11.236391 24 {'chunk_seconds': 2, 'num_freqs': 2, 'num_estimators': 128, 'max_depth': 8} 0.22937923734697843
2025-07-23 04:39:16.878015 25 {'chunk_seconds': 1, 'num_freqs': 5, 'num_estimators': 8, 'max_depth': 128} 0.2595783356347794
2025-07-23 04:43:17.433503 26 {'chunk_seconds': 3, 'num_freqs': 3, 'num_estimators': 32, 'max_depth': 16} 0.21342451782079788
2025-07-23 04:47:19.328518 27 {'chunk_seconds': 2, 'num_freqs': 9, 'num_estimators': 128, 'max_depth': 64} 0.5410538073227389
2025-07-23 04:51:34.515262 28 {'chunk_seconds': 2, 'num_freqs': 4, 'num_estimators': 8, 'max_depth': 64} 0.252162796938201
2025-07-23 04:55:34.803953 29 {'chunk_seconds': 2, 'num_freqs': 1, 'num_estimators': 32, 'max_depth': 8} 0.1933846661199578
2025-07-23 04:59:35.832743 30 {'chunk_seconds': 3, 'num_freqs': 7, 'num_estimators': 32, 'max_depth': 16} 0.5691091367585476
2025-07-23 05:03:41.569174 31 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 32} 0.32016592759879703
2025-07-23 05:07:44.478776 32 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.275192661645741
2025-07-23 05:11:47.257468 33 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.6497812386601152
2025-07-23 05:15:52.097706 34 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 32} 0.3813635717496962
2025-07-23 05:19:52.995333 35 {'chunk_seconds': 2, 'num_freqs': 1, 'num_estimators': 32, 'max_depth': 8} 0.6555629123751313
2025-07-23 05:23:53.967980 36 {'chunk_seconds': 3, 'num_freqs': 1, 'num_estimators': 32, 'max_depth': 8} 0.5955683815740285
2025-07-23 05:27:55.750827 37 {'chunk_seconds': 2, 'num_freqs': 1, 'num_estimators': 32, 'max_depth': 8} 0.620413422057267
2025-07-23 05:31:57.473041 38 {'chunk_seconds': 2, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 8} 0.26208962500508304
2025-07-23 05:35:58.760003 39 {'chunk_seconds': 1, 'num_freqs': 6, 'num_estimators': 32, 'max_depth': 32} 0.2863472774177357
2025-07-23 05:40:01.030197 40 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 64, 'max_depth': 8} 0.5398894339451109
2025-07-23 05:44:05.750957 41 {'chunk_seconds': 2, 'num_freqs': 2, 'num_estimators': 32, 'max_depth': 32} 0.14754108927173118
2025-07-23 05:48:08.638349 42 {'chunk_seconds': 1, 'num_freqs': 3, 'num_estimators': 8, 'max_depth': 64} 0.208844329037535
2025-07-23 05:52:08.622628 43 {'chunk_seconds': 2, 'num_freqs': 2, 'num_estimators': 16, 'max_depth': 128} 0.6036506205207874
2025-07-23 05:56:10.237802 44 {'chunk_seconds': 3, 'num_freqs': 4, 'num_estimators': 128, 'max_depth': 16} 0.5265721245806843
2025-07-23 06:00:21.270965 45 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.5456546846391823
2025-07-23 06:04:23.878604 46 {'chunk_seconds': 1, 'num_freqs': 1, 'num_estimators': 64, 'max_depth': 64} 0.6199541124414005
2025-07-23 06:08:29.656785 47 {'chunk_seconds': 2, 'num_freqs': 7, 'num_estimators': 8, 'max_depth': 8} 0.3026906084159242
2025-07-23 06:12:29.926787 48 {'chunk_seconds': 2, 'num_freqs': 10, 'num_estimators': 128, 'max_depth': 64} 0.2432165811527363
2025-07-23 06:16:45.269141 49 {'chunk_seconds': 2, 'num_freqs': 5, 'num_estimators': 32, 'max_depth': 16} 0.22758750122966404
2025-07-23 06:20:46.816846 50 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 64} 0.29693019355241157
2025-07-23 06:24:49.928778 51 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.6440532965670104
2025-07-23 06:28:53.109778 52 {'chunk_seconds': 3, 'num_freqs': 7, 'num_estimators': 32, 'max_depth': 32} 0.5419870752326481
2025-07-23 06:32:57.766805 53 {'chunk_seconds': 3, 'num_freqs': 6, 'num_estimators': 32, 'max_depth': 32} 0.6386354186029791
2025-07-23 06:37:01.281543 54 {'chunk_seconds': 3, 'num_freqs': 6, 'num_estimators': 32, 'max_depth': 32} 0.15238150610173176
2025-07-23 06:41:03.581984 55 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.25351955658057373
2025-07-23 06:45:06.234378 56 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 32} 0.6651039850196966
2025-07-23 06:49:09.561154 57 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 32, 'max_depth': 32} 0.6629811019526058
2025-07-23 06:53:12.453486 58 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 32, 'max_depth': 32} 0.2580898715244664
2025-07-23 06:57:15.258014 59 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 128, 'max_depth': 32} 0.31356768742040475
2025-07-23 07:01:29.836469 60 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 32, 'max_depth': 32} 0.6640698820448557
2025-07-23 07:05:33.779674 61 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 32, 'max_depth': 32} 0.3246012765833476
2025-07-23 07:09:36.375199 62 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 32} 0.6499195853781141
2025-07-23 07:13:41.871886 63 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 32, 'max_depth': 32} 0.2979875865420415
2025-07-23 07:17:44.400324 64 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 32} 0.6654009415840656
2025-07-23 07:21:47.305107 65 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 32} 0.669178150580495
2025-07-23 07:25:48.594700 66 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 128} 0.6720178370929142
2025-07-23 07:29:50.227496 67 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 128} 0.30041552244481734
2025-07-23 07:33:51.445442 68 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 128} 0.2621254980218499
2025-07-23 07:37:52.726085 69 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 128} 0.5507798468461712
2025-07-23 07:41:53.786686 70 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 128} 0.6623349490443275
2025-07-23 07:45:55.237830 71 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 128} 0.6187398068937422
