,precision_J,recall_J,fscore_J,precision_K,recall_K,fscore_K,precision_L,recall_L,fscore_L,precision_M,recall_M,fscore_M,precision_N,recall_N,fscore_N,precision_W,recall_W,fscore_W,accuracy
0,0.18571222710569926,0.2834909810822701,0.224413390797092,0.0403728684143548,0.11798066195611752,0.06015928700104295,0.6743149242896448,0.8779691724831793,0.762782685595316,0.8994259562637527,0.8739296406067628,0.8864945125468471,0.0,0.0,0.0,0.0,0.0,0.0,0.7300018529533453
0,1.0,0.41193305003902525,0.5835022418770346,0.04097560975609756,0.02164111812443643,0.02832335834106044,0.8271903153548532,0.8877933222632257,0.8564210434483377,0.9004036573979185,0.8858408740194308,0.8930629024311394,0.0,0.0,0.0,0.0,0.0,0.0,0.8445221144661945
0,0.30508151396701305,0.2495321272613849,0.27452494316475784,0.0034220532319391636,0.00821917808219178,0.004832214765100671,0.8090904027182086,0.7964528014972512,0.8027218653693473,0.9570298553061172,0.7600204618532593,0.8472230142217776,0.0930836405501733,0.6329113924050633,0.1622977950990337,0.0,0.0,0.0,0.7562490522361038
0,0.49361702127659574,0.4876818296476919,0.4906314765469695,0.09771573604060914,0.07623762376237624,0.08565072302558398,0.769836469066789,0.8600741051454138,0.812457349153587,0.9030174410524853,0.8230157850572347,0.8611625743071796,0.0,0.0,0.0,0.0,0.0,0.0,0.8103348996674512
0,0.9699248120300752,0.562189488363985,0.7118026816752193,0.19911504424778761,0.14553686934023286,0.1681614349775785,0.7864166900212665,0.8806902886048841,0.830887940100022,0.9475051362916629,0.9471209187944747,0.9473129885846989,0.0,0.0,0.0,0.0,0.0,0.0,0.8538300842964969
0,0.41296806032868055,0.38472043092329866,0.3983440951438312,0.053153242298304634,0.08097176163199678,0.06417761847869374,0.7576496342349812,0.8642125330079081,0.8074302770719605,0.9178890141095912,0.8568568455099181,0.8863235047374861,0.06386715631486509,0.029790953741704592,0.04062997850887979,0.0,0.0,0.0,0.7906849639205281
